,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-25830.0,-90090.0,62370.0,0.0
Tax Rate For Calcs,0.21,0.21,0.27,0.0
Normalized EBITDA,-21417000.0,-35439000.0,-64721000.0,-64014000.0
Total Unusual Items,-123000.0,-429000.0,231000.0,355000.0
Total Unusual Items Excluding Goodwill,-123000.0,-429000.0,231000.0,355000.0
Net Income From Continuing Operation Net Minority Interest,-21026000.0,-33279000.0,-64179000.0,-60973000.0
Reconciled Depreciation,302000.0,232000.0,61000.0,77000.0
EBITDA,-21540000.0,-35868000.0,-64490000.0,-63659000.0
EBIT,-21842000.0,-36100000.0,-64551000.0,-63736000.0
Net Interest Income,421000.0,178000.0,11000.0,31000.0
Interest Expense,0.0,17000.0,87000.0,85000.0
Interest Income,421000.0,195000.0,98000.0,116000.0
Normalized Income,-20928830.0,-32940090.0,-64347630.0,-61328000.0
Net Income From Continuing And Discontinued Operation,-21026000.0,-33279000.0,-64179000.0,-60973000.0
Total Expenses,24865000.0,38590000.0,67591000.0,64391000.0
Total Operating Income As Reported,-23114000.0,-37239000.0,-66240000.0,-64211000.0
Diluted Average Shares,,39093246.0,39023643.0,29984284.0
Basic Average Shares,,39093246.0,39023643.0,29984284.0
Diluted EPS,,-0.85,-1.64,-2.03
Basic EPS,,-0.85,-1.64,-2.03
Diluted NI Availto Com Stockholders,-21026000.0,-33279000.0,-64179000.0,-60973000.0
Net Income Common Stockholders,-21026000.0,-33279000.0,-64179000.0,-60973000.0
Net Income,-21026000.0,-33279000.0,-64179000.0,-60973000.0
Minority Interests,922000.0,3001000.0,4029000.0,2848000.0
Net Income Including Noncontrolling Interests,-21948000.0,-36280000.0,-68208000.0,-63821000.0
Net Income Continuous Operations,-21948000.0,-36280000.0,-68208000.0,-63821000.0
Tax Provision,106000.0,163000.0,3570000.0,0.0
Pretax Income,-21842000.0,-36117000.0,-64638000.0,-63821000.0
Other Income Expense,851000.0,944000.0,1591000.0,359000.0
Other Non Operating Income Expenses,974000.0,1373000.0,1360000.0,4000.0
Gain On Sale Of Security,-123000.0,-429000.0,231000.0,355000.0
Net Non Operating Interest Income Expense,421000.0,178000.0,11000.0,31000.0
Interest Expense Non Operating,0.0,17000.0,87000.0,85000.0
Interest Income Non Operating,421000.0,195000.0,98000.0,116000.0
Operating Income,-23114000.0,-37239000.0,-66240000.0,-64211000.0
Operating Expense,24865000.0,38590000.0,67591000.0,64391000.0
Research And Development,14635000.0,25582000.0,36888000.0,41793000.0
Selling General And Administration,10230000.0,13008000.0,30703000.0,22598000.0
General And Administrative Expense,10230000.0,13008000.0,30703000.0,22598000.0
Other Gand A,10230000.0,13008000.0,30703000.0,22598000.0
Total Revenue,1751000.0,1351000.0,1351000.0,180000.0
Operating Revenue,1751000.0,1351000.0,1351000.0,180000.0
