,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.224,0.2295,0.258,0.2651
Net Income From Continuing Operation Net Minority Interest,35871000.0,41804000.0,39978000.0,25823000.0
Reconciled Depreciation,473000.0,1432000.0,1206000.0,1894000.0
Net Interest Income,141526000.0,140607000.0,116693000.0,84069000.0
Interest Expense,41680000.0,10039000.0,6550000.0,13182000.0
Interest Income,183206000.0,150646000.0,123243000.0,97251000.0
Normalized Income,35871000.0,41804000.0,39978000.0,25823000.0
Net Income From Continuing And Discontinued Operation,35871000.0,41804000.0,39978000.0,25823000.0
Diluted Average Shares,14080547.0,14362000.0,14081000.0,13800000.0
Basic Average Shares,14002556.0,14025000.0,13799000.0,13793000.0
Diluted EPS,2.55,2.91,2.84,1.87
Basic EPS,2.56,2.98,2.9,1.87
Diluted NI Availto Com Stockholders,35871000.0,41804000.0,39978000.0,25823000.0
Net Income Common Stockholders,35871000.0,41804000.0,39978000.0,25823000.0
Net Income,35871000.0,41804000.0,39978000.0,25823000.0
Net Income Including Noncontrolling Interests,35871000.0,41804000.0,39978000.0,25823000.0
Net Income Continuous Operations,35871000.0,41804000.0,39978000.0,25823000.0
Tax Provision,10354000.0,12430000.0,13898000.0,9314000.0
Pretax Income,46225000.0,54234000.0,53876000.0,35137000.0
Gain On Sale Of Security,,0.0,153000.0,20000.0
Selling General And Administration,54915000.0,49118000.0,42646000.0,62889000.0
Selling And Marketing Expense,6161000.0,6220000.0,4803000.0,2530000.0
General And Administrative Expense,48754000.0,42898000.0,37843000.0,60359000.0
Other Gand A,,,39237000.0,26917000.0
Salaries And Wages,48754000.0,42898000.0,37843000.0,33442000.0
Total Revenue,166501000.0,169979000.0,167329000.0,134213000.0
Operating Revenue,166501000.0,169979000.0,167329000.0,134213000.0
Occupancy And Equipment,5673000.0,4865000.0,4327000.0,5170000.0
Professional Expense And Contract Services Expense,9270000.0,11012000.0,6996000.0,4900000.0
Other Non Interest Expense,40909000.0,44119000.0,56125000.0,14875000.0
