,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,41182672.0,49408840.0,,
Ordinary Shares Number,2805191400.0,2796585392.0,2764332792.0,2679129040.0
Share Issued,2846374072.0,2845994232.0,2764332792.0,2679129040.0
Net Debt,51216000000.0,30579000000.0,46226000000.0,39748000000.0
Total Debt,84595000000.0,91354000000.0,91507000000.0,82589000000.0
Tangible Book Value,199815000000.0,179904000000.0,168956000000.0,145435000000.0
Invested Capital,320073000000.0,307213000000.0,294535000000.0,258226000000.0
Working Capital,153804000000.0,133220000000.0,138827000000.0,114957000000.0
Net Tangible Assets,199815000000.0,179904000000.0,168956000000.0,145435000000.0
Capital Lease Obligations,8148000000.0,7619000000.0,8431000000.0,7059000000.0
Common Stock Equity,243626000000.0,223478000000.0,211459000000.0,182696000000.0
Total Capitalization,300983000000.0,286661000000.0,279860000000.0,243031000000.0
Total Equity Gross Minority Interest,262608000000.0,237805000000.0,223952000000.0,191843000000.0
Minority Interest,18982000000.0,14327000000.0,12493000000.0,9147000000.0
Stockholders Equity,243626000000.0,223478000000.0,211459000000.0,182696000000.0
Gains Losses Not Affecting Retained Earnings,-895000000.0,546000000.0,-8000000.0,199000000.0
Treasury Stock,3818000000.0,5264000000.0,7581000000.0,0.0
Retained Earnings,161240000000.0,148341000000.0,145160000000.0,135284000000.0
Additional Paid In Capital,87099000000.0,79855000000.0,73888000000.0,47213000000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,144151000000.0,153168000000.0,156082000000.0,140865000000.0
Total Non Current Liabilities Net Minority Interest,67700000000.0,73538000000.0,81594000000.0,72480000000.0
Other Non Current Liabilities,1820000000.0,2058000000.0,718000000.0,59000000.0
Preferred Securities Outside Stock Equity,,,7148000000.0,3102000000.0
Dueto Related Parties Non Current,77000000.0,99000000.0,3268000000.0,3543000000.0
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0
Non Current Deferred Liabilities,3406000000.0,3388000000.0,3638000000.0,3850000000.0
Non Current Deferred Revenue,681000000.0,490000000.0,352000000.0,783000000.0
Non Current Deferred Taxes Liabilities,2725000000.0,2898000000.0,3286000000.0,3067000000.0
Long Term Debt And Capital Lease Obligation,62397000000.0,67993000000.0,73970000000.0,65028000000.0
Long Term Capital Lease Obligation,5040000000.0,4810000000.0,5569000000.0,4693000000.0
Long Term Debt,57357000000.0,63183000000.0,68401000000.0,60335000000.0
Current Liabilities,76451000000.0,79630000000.0,74488000000.0,68385000000.0
Current Deferred Liabilities,16326000000.0,14347000000.0,14744000000.0,13575000000.0
Current Deferred Revenue,16326000000.0,14347000000.0,14744000000.0,13575000000.0
Current Debt And Capital Lease Obligation,22198000000.0,23361000000.0,17537000000.0,17561000000.0
Current Capital Lease Obligation,3108000000.0,2809000000.0,2862000000.0,2366000000.0
Current Debt,19090000000.0,20552000000.0,14675000000.0,15195000000.0
Other Current Borrowings,19090000000.0,20552000000.0,14675000000.0,15195000000.0
Payables And Accrued Expenses,37927000000.0,41922000000.0,42207000000.0,37249000000.0
Current Accrued Expenses,30119000000.0,30184000000.0,33563000000.0,27893000000.0
Interest Payable,347000000.0,452000000.0,538000000.0,487000000.0
Payables,7808000000.0,11738000000.0,8644000000.0,9356000000.0
Other Payable,3518000000.0,3031000000.0,2450000000.0,4253000000.0
Dueto Related Parties Current,1603000000.0,5067000000.0,1764000000.0,1324000000.0
Total Tax Payable,2687000000.0,3640000000.0,4430000000.0,3779000000.0
Total Assets,406759000000.0,390973000000.0,380034000000.0,332708000000.0
Total Non Current Assets,176504000000.0,178123000000.0,166719000000.0,149366000000.0
Other Non Current Assets,2428000000.0,2839000000.0,710000000.0,364000000.0
Non Current Prepaid Assets,16536000000.0,16257000000.0,15223000000.0,3084000000.0
Non Current Deferred Assets,2100000000.0,2129000000.0,2372000000.0,1674000000.0
Non Current Deferred Taxes Assets,2100000000.0,2129000000.0,2372000000.0,1674000000.0
Duefrom Related Parties Non Current,195000000.0,60000000.0,3487000000.0,3438000000.0
Non Current Accounts Receivable,195000000.0,60000000.0,3487000000.0,3438000000.0
Investments And Advances,72623000000.0,78926000000.0,67332000000.0,76233000000.0
Investmentin Financial Assets,46993000000.0,48370000000.0,,
Available For Sale Securities,46993000000.0,48370000000.0,,
Long Term Equity Investment,25630000000.0,30556000000.0,,
Investments In Other Ventures Under Equity Method,25630000000.0,30556000000.0,,
Goodwill And Other Intangible Assets,43811000000.0,43574000000.0,42503000000.0,37261000000.0
Other Intangible Assets,21225000000.0,21097000000.0,19898000000.0,15013000000.0
Goodwill,22586000000.0,22477000000.0,22605000000.0,22248000000.0
Net PPE,38811000000.0,34338000000.0,35092000000.0,27312000000.0
Accumulated Depreciation,-35899000000.0,-32287000000.0,-29328000000.0,-24796000000.0
Gross PPE,74710000000.0,66625000000.0,64420000000.0,52108000000.0
Leases,540000000.0,490000000.0,496000000.0,386000000.0
Construction In Progress,285000000.0,291000000.0,688000000.0,454000000.0
Other Properties,10851000000.0,10365000000.0,12065000000.0,9804000000.0
Machinery Furniture Equipment,53671000000.0,46159000000.0,42422000000.0,34325000000.0
Buildings And Improvements,9363000000.0,9320000000.0,8749000000.0,7139000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,230255000000.0,212850000000.0,213315000000.0,183342000000.0
Other Current Assets,3112000000.0,1615000000.0,2115000000.0,4314000000.0
Restricted Cash,11503000000.0,11330000000.0,10821000000.0,758000000.0
Prepaid Assets,3723000000.0,3548000000.0,3980000000.0,3879000000.0
Inventory,1396000000.0,1227000000.0,1477000000.0,618000000.0
Receivables,16620000000.0,21135000000.0,14829000000.0,11589000000.0
Other Receivables,4348000000.0,3970000000.0,3480000000.0,2195000000.0
Duefrom Related Parties Current,1424000000.0,5432000000.0,1368000000.0,726000000.0
Accounts Receivable,10848000000.0,11733000000.0,9981000000.0,8668000000.0
Allowance For Doubtful Accounts Receivable,-3176000000.0,-2554000000.0,-338000000.0,-1320000000.0
Gross Accounts Receivable,14024000000.0,14287000000.0,10319000000.0,9988000000.0
Cash Cash Equivalents And Short Term Investments,193901000000.0,173995000000.0,180093000000.0,162184000000.0
Other Short Term Investments,168670000000.0,120839000000.0,143243000000.0,126402000000.0
Cash And Cash Equivalents,25231000000.0,53156000000.0,36850000000.0,35782000000.0
