,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,34000.0,,
Ordinary Shares Number,303544000.0,297359000.0,313930000.0,268671945.0
Share Issued,303544000.0,297393000.0,313930000.0,268671945.0
Net Debt,1537596000.0,1183476000.0,2125444000.0,3001593000.0
Total Debt,4506106000.0,4629966000.0,5545906000.0,5616402000.0
Tangible Book Value,6981404000.0,6754558000.0,5757160000.0,5767705000.0
Invested Capital,8519000000.0,7938034000.0,7882604000.0,8769298000.0
Working Capital,-976399000.0,-987384000.0,-1381998000.0,-408915000.0
Net Tangible Assets,6981404000.0,6754558000.0,5757160000.0,5767705000.0
Capital Lease Obligations,2968510000.0,3446490000.0,3420462000.0,2614809000.0
Common Stock Equity,6981404000.0,6754558000.0,5757160000.0,5767705000.0
Total Capitalization,8519000000.0,7938034000.0,7882604000.0,8769298000.0
Total Equity Gross Minority Interest,7214102000.0,7017154000.0,6066092000.0,6090271000.0
Minority Interest,232698000.0,262596000.0,308932000.0,322566000.0
Stockholders Equity,6981404000.0,6754558000.0,5757160000.0,5767705000.0
Treasury Stock,0.0,1160000.0,0.0,
Retained Earnings,1131828000.0,913896000.0,-617377000.0,-430478000.0
Additional Paid In Capital,5846541000.0,5838848000.0,6371398000.0,6195497000.0
Capital Stock,3035000.0,2974000.0,3139000.0,2686000.0
Common Stock,3035000.0,2974000.0,3139000.0,2686000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6405312000.0,7100885000.0,7830436000.0,7060574000.0
Total Non Current Liabilities Net Minority Interest,4953221000.0,5325976000.0,5762319000.0,6077520000.0
Other Non Current Liabilities,59431000.0,59692000.0,54462000.0,59694000.0
Derivative Product Liabilities,32764000.0,345280000.0,181806000.0,99172000.0
Non Current Deferred Liabilities,894980000.0,847674000.0,436492000.0,568276000.0
Non Current Deferred Revenue,60712000.0,87813000.0,118366000.0,156024000.0
Non Current Deferred Taxes Liabilities,834268000.0,759861000.0,318126000.0,412252000.0
Long Term Debt And Capital Lease Obligation,3966046000.0,4073330000.0,5089559000.0,5350378000.0
Long Term Capital Lease Obligation,2428450000.0,2889854000.0,2964115000.0,2348785000.0
Long Term Debt,1537596000.0,1183476000.0,2125444000.0,3001593000.0
Current Liabilities,1452091000.0,1774909000.0,2068117000.0,983054000.0
Other Current Liabilities,16531000.0,99472000.0,570991000.0,33544000.0
Current Deferred Liabilities,27101000.0,30552000.0,37603000.0,45257000.0
Current Deferred Revenue,27101000.0,30552000.0,37603000.0,45257000.0
Current Debt And Capital Lease Obligation,540060000.0,556636000.0,456347000.0,266024000.0
Current Capital Lease Obligation,540060000.0,556636000.0,456347000.0,266024000.0
Payables And Accrued Expenses,868399000.0,1088249000.0,1003176000.0,638229000.0
Current Accrued Expenses,328787000.0,375520000.0,377744000.0,302728000.0
Interest Payable,33066000.0,31892000.0,65093000.0,25645000.0
Payables,539612000.0,712729000.0,625432000.0,335501000.0
Other Payable,1037000.0,53732000.0,35202000.0,3425000.0
Dueto Related Parties Current,86284000.0,80708000.0,76240000.0,69860000.0
Dividends Payable,361782000.0,468210000.0,444873000.0,198117000.0
Total Tax Payable,51516000.0,32536000.0,44298000.0,37371000.0
Accounts Payable,38993000.0,77543000.0,24819000.0,26728000.0
Total Assets,13619414000.0,14118039000.0,13896528000.0,13150845000.0
Total Non Current Assets,13143722000.0,13330514000.0,13210409000.0,12576706000.0
Other Non Current Assets,25375000.0,17106000.0,16684000.0,13790000.0
Financial Assets,5570000.0,9844000.0,14369000.0,47293000.0
Investments And Advances,222255000.0,220429000.0,232399000.0,255082000.0
Long Term Equity Investment,222255000.0,220429000.0,232399000.0,255082000.0
Investmentsin Associatesat Cost,,,232399000.0,255082000.0
Net PPE,12890522000.0,13083135000.0,12946957000.0,12260541000.0
Accumulated Depreciation,-5063274000.0,-4683399000.0,-4283700000.0,-3869116000.0
Gross PPE,17953796000.0,17766534000.0,17230657000.0,16129657000.0
Leases,,41822000.0,33083000.0,36879000.0
Other Properties,98668000.0,83909000.0,116522000.0,74361000.0
Machinery Furniture Equipment,1612319000.0,1853348000.0,1742041000.0,1305740000.0
Buildings And Improvements,37706000.0,41822000.0,33083000.0,36879000.0
Current Assets,475692000.0,787525000.0,686119000.0,574139000.0
Other Current Assets,14192000.0,31872000.0,14922000.0,15238000.0
Hedging Assets Current,5175000.0,1900000.0,757000.0,105130000.0
Prepaid Assets,12901000.0,10580000.0,,
Receivables,443424000.0,743173000.0,670440000.0,453771000.0
Other Receivables,400805000.0,707685000.0,591442000.0,425314000.0
Accounts Receivable,42619000.0,35488000.0,78998000.0,28457000.0
