,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,174101361.0,173074510.0,90907830.0,52346231.0
Share Issued,174101361.0,173074510.0,90907830.0,52346231.0
Total Debt,52967000.0,24256000.0,20998000.0,54161000.0
Tangible Book Value,111474000.0,298674000.0,313255000.0,209874000.0
Invested Capital,111474000.0,298674000.0,313320000.0,210032000.0
Working Capital,230565000.0,379405000.0,318401000.0,163350000.0
Net Tangible Assets,111474000.0,298674000.0,313255000.0,209874000.0
Capital Lease Obligations,52967000.0,24256000.0,20998000.0,54161000.0
Common Stock Equity,111474000.0,298674000.0,313320000.0,210032000.0
Total Capitalization,111474000.0,298674000.0,313320000.0,210032000.0
Total Equity Gross Minority Interest,111474000.0,298674000.0,313320000.0,210032000.0
Stockholders Equity,111474000.0,298674000.0,313320000.0,210032000.0
Other Equity Interest,118000.0,118000.0,118000.0,118000.0
Gains Losses Not Affecting Retained Earnings,-28992000.0,-38898000.0,-8570000.0,-5861000.0
Other Equity Adjustments,-28992000.0,-38898000.0,-8570000.0,-5861000.0
Retained Earnings,-878562000.0,-670179000.0,-521340000.0,-379244000.0
Additional Paid In Capital,1018902000.0,1007625000.0,843108000.0,595016000.0
Capital Stock,8000.0,8000.0,4000.0,3000.0
Common Stock,8000.0,8000.0,4000.0,3000.0
Total Liabilities Net Minority Interest,263907000.0,191600000.0,92240000.0,84205000.0
Total Non Current Liabilities Net Minority Interest,219170000.0,145234000.0,63689000.0,50571000.0
Other Non Current Liabilities,170899000.0,125900000.0,47016000.0,
Tradeand Other Payables Non Current,357000.0,116000.0,128000.0,0.0
Long Term Debt And Capital Lease Obligation,47914000.0,19218000.0,16545000.0,50571000.0
Long Term Capital Lease Obligation,47914000.0,19218000.0,16545000.0,50571000.0
Current Liabilities,44737000.0,46366000.0,28551000.0,33634000.0
Other Current Liabilities,533000.0,393000.0,160000.0,496000.0
Current Debt And Capital Lease Obligation,5053000.0,5038000.0,4453000.0,3590000.0
Current Capital Lease Obligation,5053000.0,5038000.0,4453000.0,3590000.0
Pensionand Other Post Retirement Benefit Plans Current,14757000.0,10181000.0,8747000.0,8732000.0
Payables And Accrued Expenses,24394000.0,30754000.0,15191000.0,20816000.0
Current Accrued Expenses,24291000.0,30223000.0,14760000.0,18553000.0
Payables,103000.0,531000.0,431000.0,2263000.0
Accounts Payable,103000.0,531000.0,431000.0,2263000.0
Total Assets,375381000.0,490274000.0,405560000.0,294237000.0
Total Non Current Assets,100079000.0,64503000.0,58608000.0,97253000.0
Other Non Current Assets,380000.0,2176000.0,2362000.0,
Non Current Prepaid Assets,983000.0,1832000.0,2039000.0,5658000.0
Non Current Deferred Assets,3063000.0,2076000.0,1826000.0,1754000.0
Non Current Deferred Taxes Assets,3063000.0,2076000.0,1826000.0,1754000.0
Goodwill And Other Intangible Assets,0.0,0.0,65000.0,158000.0
Other Intangible Assets,,,65000.0,158000.0
Net PPE,95653000.0,58419000.0,52316000.0,89683000.0
Accumulated Depreciation,-28774000.0,-25647000.0,-22716000.0,-14663000.0
Gross PPE,124427000.0,84066000.0,75032000.0,104346000.0
Leases,12728000.0,11688000.0,14904000.0,10629000.0
Construction In Progress,12539000.0,13186000.0,2436000.0,14321000.0
Other Properties,93023000.0,54398000.0,52866000.0,75128000.0
Machinery Furniture Equipment,6137000.0,4794000.0,4826000.0,4268000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,275302000.0,425771000.0,346952000.0,196984000.0
Other Current Assets,,203000.0,240000.0,
Current Deferred Assets,1787000.0,1494000.0,1073000.0,3008000.0
Restricted Cash,769000.0,325000.0,338000.0,786000.0
Prepaid Assets,8638000.0,12337000.0,8713000.0,10206000.0
Receivables,24542000.0,28976000.0,26250000.0,29685000.0
Other Receivables,21662000.0,26154000.0,24401000.0,26561000.0
Taxes Receivable,2771000.0,2701000.0,1849000.0,3124000.0
Accounts Receivable,109000.0,121000.0,0.0,
Cash Cash Equivalents And Short Term Investments,239566000.0,382436000.0,310338000.0,153299000.0
Cash And Cash Equivalents,239566000.0,382436000.0,310338000.0,153299000.0
Cash Financial,,,310338000.0,153299000.0
