,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7718.0,,,
Ordinary Shares Number,770317.0,733215.0,333215.0,332203.0
Share Issued,778035.0,733215.0,333215.0,332203.0
Tangible Book Value,3806894.0,7326494.0,14501064.0,29940889.0
Invested Capital,3806894.0,7326494.0,14501064.0,29940889.0
Working Capital,3806894.0,7326494.0,14501064.0,29940889.0
Net Tangible Assets,3806894.0,7326494.0,14501064.0,29940889.0
Common Stock Equity,3806894.0,7326494.0,14501064.0,29940889.0
Total Capitalization,3806894.0,7326494.0,14501064.0,29940889.0
Total Equity Gross Minority Interest,3806894.0,7326494.0,14501064.0,29940889.0
Stockholders Equity,3806894.0,7326494.0,14501064.0,29940889.0
Treasury Stock,299110.0,0.0,,
Retained Earnings,-61469222.0,-56173207.0,-43925373.0,-27965105.0
Additional Paid In Capital,65573300.0,63497868.0,58425604.0,57905164.0
Capital Stock,1926.0,1833.0,833.0,830.0
Common Stock,1926.0,1833.0,833.0,830.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,358548.0,1043262.0,1275623.0,1531842.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0
Current Liabilities,358548.0,1043262.0,1275623.0,1531842.0
Pensionand Other Post Retirement Benefit Plans Current,0.0,159704.0,532678.0,573479.0
Payables And Accrued Expenses,358548.0,883558.0,742945.0,958363.0
Current Accrued Expenses,246635.0,310394.0,389082.0,589458.0
Interest Payable,188085.0,188085.0,188085.0,188085.0
Payables,111913.0,573164.0,353863.0,368905.0
Accounts Payable,111913.0,573164.0,353863.0,368905.0
Total Assets,4165442.0,8369756.0,15776687.0,31472731.0
Total Non Current Assets,0.0,0.0,0.0,0.0
Current Assets,4165442.0,8369756.0,15776687.0,31472731.0
Other Current Assets,3559.0,7291.0,863.0,324.0
Prepaid Assets,844937.0,1331473.0,1767640.0,1677041.0
Receivables,,,,324.0
Other Receivables,,,,324.0
Cash Cash Equivalents And Short Term Investments,3316946.0,7030992.0,14008184.0,29795366.0
Cash And Cash Equivalents,3316946.0,7030992.0,14008184.0,29795366.0
Cash Financial,3316946.0,7030992.0,14008184.0,29795366.0
