,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.002,0.014
Normalized EBITDA,6777954.0,5582291.0,9005238.0,-1253226.0
Net Income From Continuing Operation Net Minority Interest,17201204.0,9176225.0,6820373.0,-3654753.0
Reconciled Depreciation,470950.0,688096.0,1029067.0,1032986.0
Reconciled Cost Of Revenue,69400693.0,67031502.0,88364452.0,77824732.0
EBITDA,6777954.0,5582291.0,9005238.0,-1253226.0
EBIT,6307004.0,4894195.0,7976171.0,-2286212.0
Net Interest Income,-2455214.0,-2271101.0,-1141189.0,-1421955.0
Interest Expense,2455214.0,2271101.0,1141189.0,1421955.0
Normalized Income,17201204.0,9176225.0,6820373.0,-3654753.0
Net Income From Continuing And Discontinued Operation,17201204.0,9176225.0,6820373.0,-3654753.0
Total Expenses,80159317.0,78441569.0,100188373.0,89870902.0
Total Operating Income As Reported,6307004.0,4894195.0,3181171.0,-2286212.0
Diluted Average Shares,12471961.0,12389890.0,12193826.0,11884307.0
Basic Average Shares,12311219.0,12389890.0,12193826.0,11884307.0
Diluted EPS,1.38,0.74,0.56,-0.31
Basic EPS,1.4,0.74,0.56,-0.31
Diluted NI Availto Com Stockholders,17201204.0,9176225.0,6820373.0,-3654753.0
Net Income Common Stockholders,17201204.0,9176225.0,6820373.0,-3654753.0
Net Income,17201204.0,9176225.0,6820373.0,-3654753.0
Net Income Including Noncontrolling Interests,17201204.0,9176225.0,6820373.0,-3654753.0
Net Income Continuous Operations,17201204.0,9176225.0,6820373.0,-3654753.0
Tax Provision,-13349414.0,-6553131.0,14609.0,-53414.0
Pretax Income,3851790.0,2623094.0,6834982.0,-3708167.0
Other Income Expense,,,4795000.0,
Other Non Operating Income Expenses,,,4795000.0,
Net Non Operating Interest Income Expense,-2455214.0,-2271101.0,-1141189.0,-1421955.0
Interest Expense Non Operating,2455214.0,2271101.0,1141189.0,1421955.0
Operating Income,6307004.0,4894195.0,3181171.0,-2286212.0
Operating Expense,10758624.0,11410067.0,11823921.0,12046170.0
Selling General And Administration,10758624.0,11410067.0,11823921.0,12046170.0
Gross Profit,17065628.0,16304262.0,15005092.0,9759958.0
Cost Of Revenue,69400693.0,67031502.0,88364452.0,77824732.0
Total Revenue,86466321.0,83335764.0,103369544.0,87584690.0
Operating Revenue,86466321.0,83335764.0,103369544.0,87584690.0
