,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,30939000.0,23124000.0,21278000.0,5851000.0
Ordinary Shares Number,103405000.0,107835000.0,105940000.0,116735000.0
Share Issued,134344000.0,130959000.0,127218000.0,122586000.0
Total Debt,151000.0,1143000.0,526000.0,2551000.0
Tangible Book Value,506705000.0,501842000.0,375806000.0,523338000.0
Invested Capital,506705000.0,501842000.0,375806000.0,523338000.0
Working Capital,354131000.0,426762000.0,218922000.0,431007000.0
Net Tangible Assets,506705000.0,501842000.0,375806000.0,523338000.0
Capital Lease Obligations,151000.0,1143000.0,526000.0,2551000.0
Common Stock Equity,506705000.0,501842000.0,375806000.0,523338000.0
Total Capitalization,506705000.0,501842000.0,375806000.0,523338000.0
Total Equity Gross Minority Interest,506705000.0,501842000.0,375806000.0,523338000.0
Stockholders Equity,506705000.0,501842000.0,375806000.0,523338000.0
Gains Losses Not Affecting Retained Earnings,609000.0,-869000.0,-227000.0,415000.0
Other Equity Adjustments,609000.0,-869000.0,-227000.0,415000.0
Treasury Stock,635078000.0,456148000.0,410411000.0,75795000.0
Retained Earnings,402526000.0,296386000.0,194968000.0,82456000.0
Additional Paid In Capital,738515000.0,662342000.0,591349000.0,516140000.0
Capital Stock,133000.0,131000.0,127000.0,122000.0
Common Stock,133000.0,131000.0,127000.0,122000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,114812000.0,81588000.0,47950000.0,48393000.0
Total Non Current Liabilities Net Minority Interest,10307000.0,9097000.0,409000.0,899000.0
Tradeand Other Payables Non Current,10307000.0,9097000.0,409000.0,398000.0
Long Term Debt And Capital Lease Obligation,,,0.0,501000.0
Long Term Capital Lease Obligation,,,0.0,501000.0
Current Liabilities,104505000.0,72491000.0,47541000.0,47494000.0
Other Current Liabilities,654000.0,763000.0,296000.0,
Current Deferred Liabilities,18468000.0,11098000.0,11174000.0,9412000.0
Current Deferred Revenue,18468000.0,11098000.0,11174000.0,9412000.0
Current Debt And Capital Lease Obligation,151000.0,1143000.0,526000.0,2050000.0
Current Capital Lease Obligation,151000.0,1143000.0,526000.0,2050000.0
Pensionand Other Post Retirement Benefit Plans Current,25457000.0,15511000.0,13339000.0,10144000.0
Payables And Accrued Expenses,59775000.0,43976000.0,22206000.0,25888000.0
Current Accrued Expenses,39487000.0,31911000.0,14785000.0,15334000.0
Payables,20288000.0,12065000.0,7421000.0,10554000.0
Total Tax Payable,2892000.0,89000.0,513000.0,0.0
Income Tax Payable,1814000.0,89000.0,513000.0,0.0
Accounts Payable,17396000.0,11976000.0,6908000.0,10554000.0
Total Assets,621517000.0,583430000.0,423756000.0,571731000.0
Total Non Current Assets,162881000.0,84177000.0,157293000.0,93230000.0
Other Non Current Assets,14785000.0,15989000.0,16045000.0,21247000.0
Non Current Deferred Assets,90605000.0,61465000.0,27455000.0,31603000.0
Non Current Deferred Taxes Assets,90605000.0,61465000.0,27455000.0,31603000.0
Investments And Advances,57176000.0,4947000.0,112277000.0,36196000.0
Investmentin Financial Assets,57176000.0,4947000.0,112277000.0,36196000.0
Available For Sale Securities,57176000.0,4947000.0,112277000.0,36196000.0
Net PPE,315000.0,1776000.0,1516000.0,4184000.0
Accumulated Depreciation,,-3707000.0,-2925000.0,-1853000.0
Gross PPE,315000.0,1776000.0,4441000.0,6037000.0
Leases,,1597000.0,1262000.0,1233000.0
Other Properties,315000.0,1776000.0,514000.0,2509000.0
Machinery Furniture Equipment,,2743000.0,2665000.0,2295000.0
Properties,,0.0,0.0,0.0
Current Assets,458636000.0,499253000.0,266463000.0,478501000.0
Other Current Assets,27562000.0,16424000.0,10315000.0,
Prepaid Assets,,,10315000.0,6697000.0
Inventory,7730000.0,6100000.0,4988000.0,4910000.0
Inventories Adjustments Allowances,,-10931000.0,-12962000.0,-16247000.0
Finished Goods,,9204000.0,6500000.0,6556000.0
Work In Process,,7827000.0,11450000.0,12916000.0
Raw Materials,,,,1685000.0
Receivables,55123000.0,45057000.0,27625000.0,26198000.0
Other Receivables,14000000.0,14000000.0,,
Accounts Receivable,41123000.0,31057000.0,27625000.0,26198000.0
Cash Cash Equivalents And Short Term Investments,368221000.0,431672000.0,223535000.0,440696000.0
Other Short Term Investments,232670000.0,365343000.0,145918000.0,364506000.0
Cash And Cash Equivalents,135551000.0,66329000.0,77617000.0,76190000.0
