,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,40858290.0,40858290.0,40858290.0,40858290.0
Share Issued,40858290.0,40858290.0,40858290.0,40858290.0
Total Debt,2589575000.0,2401073000.0,2243531000.0,2269778000.0
Tangible Book Value,7275395000.0,7134122000.0,7100570000.0,7530656000.0
Invested Capital,11766822000.0,11350378000.0,11062152000.0,11244624000.0
Working Capital,7105273000.0,5873135000.0,5348224000.0,6209190000.0
Net Tangible Assets,7275395000.0,7134122000.0,7100570000.0,7530656000.0
Capital Lease Obligations,49281000.0,59641000.0,40531000.0,39778000.0
Common Stock Equity,9226528000.0,9008946000.0,8859152000.0,9014624000.0
Total Capitalization,9916528000.0,9208946000.0,8959152000.0,9514624000.0
Total Equity Gross Minority Interest,12175625000.0,11835064000.0,11615344000.0,11832710000.0
Minority Interest,2949097000.0,2826118000.0,2756192000.0,2818086000.0
Stockholders Equity,9226528000.0,9008946000.0,8859152000.0,9014624000.0
Other Equity Interest,-38653000.0,-64995000.0,-140792000.0,-161359000.0
Gains Losses Not Affecting Retained Earnings,363488000.0,331539000.0,339941000.0,337869000.0
Other Equity Adjustments,363488000.0,331539000.0,339941000.0,337869000.0
Retained Earnings,6820555000.0,6661264000.0,6578865000.0,6756976000.0
Capital Stock,2081138000.0,2081138000.0,2081138000.0,2081138000.0
Common Stock,2081138000.0,2081138000.0,2081138000.0,2081138000.0
Total Liabilities Net Minority Interest,13581993000.0,12302492000.0,13289965000.0,14458248000.0
Total Non Current Liabilities Net Minority Interest,1523411000.0,1079072000.0,848506000.0,1406453000.0
Other Non Current Liabilities,67050000.0,45950000.0,,
Tradeand Other Payables Non Current,181155000.0,189366000.0,188725000.0,191563000.0
Non Current Deferred Liabilities,569197000.0,615548000.0,546375000.0,697867000.0
Non Current Deferred Revenue,52214000.0,77339000.0,69173000.0,67269000.0
Non Current Deferred Taxes Liabilities,65089000.0,61825000.0,65544000.0,112456000.0
Long Term Debt And Capital Lease Obligation,706009000.0,228208000.0,113406000.0,517023000.0
Long Term Capital Lease Obligation,16009000.0,28208000.0,13406000.0,17023000.0
Long Term Debt,690000000.0,200000000.0,100000000.0,500000000.0
Current Liabilities,12058582000.0,11223420000.0,12441459000.0,13051795000.0
Current Deferred Liabilities,699924000.0,704691000.0,627366000.0,942782000.0
Current Deferred Revenue,639461000.0,617991000.0,573575000.0,868513000.0
Current Deferred Taxes Liabilities,52399000.0,73296000.0,41309000.0,50801000.0
Current Debt And Capital Lease Obligation,1883566000.0,2172865000.0,2130125000.0,1752755000.0
Current Capital Lease Obligation,33272000.0,31433000.0,27125000.0,22755000.0
Current Debt,1850294000.0,2141432000.0,2103000000.0,1730000000.0
Other Current Borrowings,1850294000.0,2141432000.0,2103000000.0,1730000000.0
Current Provisions,580241000.0,442456000.0,971407000.0,1300640000.0
Payables And Accrued Expenses,8894851000.0,7903408000.0,8712561000.0,9055618000.0
Current Accrued Expenses,725975000.0,581780000.0,856902000.0,947754000.0
Payables,8168876000.0,7321628000.0,7855659000.0,8107864000.0
Other Payable,3650582000.0,2676297000.0,3508993000.0,3881868000.0
Dueto Related Parties Current,36083000.0,7311000.0,178127000.0,469192000.0
Dividends Payable,30899000.0,30205000.0,29304000.0,49468000.0
Total Tax Payable,65105000.0,44968000.0,39416000.0,62111000.0
Accounts Payable,4386207000.0,4562847000.0,4099819000.0,3645225000.0
Total Assets,25757618000.0,24137556000.0,24905309000.0,26290958000.0
Total Non Current Assets,6593763000.0,7041001000.0,7115626000.0,7029973000.0
Non Current Deferred Assets,426377000.0,450882000.0,398174000.0,400198000.0
Non Current Deferred Taxes Assets,426377000.0,450882000.0,398174000.0,400198000.0
Non Current Accounts Receivable,122627000.0,197692000.0,147499000.0,127704000.0
Investments And Advances,237477000.0,174962000.0,263562000.0,369513000.0
Investmentin Financial Assets,0.0,20000000.0,110000000.0,140000000.0
Available For Sale Securities,,20000000.0,110000000.0,140000000.0
Long Term Equity Investment,237477000.0,154962000.0,153562000.0,229513000.0
