,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,96767.0
Tax Rate For Calcs,0.21,0.211,0.211,0.209
Total Unusual Items,,0.0,0.0,463000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,463000.0
Net Income From Continuing Operation Net Minority Interest,200003000.0,178144000.0,136089000.0,108648000.0
Reconciled Depreciation,,,128000.0,0.0
Net Interest Income,327547000.0,270940000.0,221951000.0,190588000.0
Interest Expense,1064741000.0,445908000.0,204014000.0,312946000.0
Interest Income,1392288000.0,716848000.0,425965000.0,503534000.0
Normalized Income,200003000.0,178144000.0,136089000.0,108281767.0
Net Income From Continuing And Discontinued Operation,200003000.0,178144000.0,136089000.0,108648000.0
Diluted Average Shares,10937000.0,10883000.0,10846000.0,10786000.0
Basic Average Shares,10829000.0,10791000.0,10758000.0,10728000.0
Diluted EPS,15.81,13.87,9.92,8.27
Basic EPS,15.97,14.0,10.0,8.31
Diluted NI Availto Com Stockholders,172838000.0,150979000.0,111412000.0,89176000.0
Net Income Common Stockholders,172838000.0,150979000.0,111412000.0,89176000.0
Otherunder Preferred Stock Dividend,,,,1667000.0
Preferred Stock Dividends,27165000.0,27165000.0,24677000.0,17805000.0
Net Income,200003000.0,178144000.0,136089000.0,108648000.0
Net Income Including Noncontrolling Interests,200003000.0,178144000.0,136089000.0,108648000.0
Net Income Continuous Operations,200003000.0,178144000.0,136089000.0,108648000.0
Tax Provision,53098000.0,47535000.0,36372000.0,28785000.0
Pretax Income,253101000.0,225679000.0,172461000.0,137433000.0
Gain On Sale Of Security,2906000.0,22580000.0,462000.0,-196000.0
Depreciation Amortization Depletion Income Statement,,,128000.0,0.0
Depreciation And Amortization In Income Statement,,,128000.0,0.0
Amortization,,,128000.0,0.0
Amortization Of Intangibles Income Statement,,,128000.0,0.0
Selling General And Administration,93877000.0,78538000.0,70354000.0,58478000.0
General And Administrative Expense,93877000.0,78538000.0,70354000.0,58478000.0
Other Gand A,34963000.0,29772000.0,27507000.0,21976000.0
Salaries And Wages,58914000.0,48766000.0,42847000.0,36502000.0
Total Revenue,351336000.0,309111000.0,243690000.0,206891000.0
Operating Revenue,351336000.0,309111000.0,243690000.0,206891000.0
Other Non Interest Expense,3222000.0,4088000.0,3062000.0,2925000.0
