,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,534000.0,811532.0,1925893.0,2410045.0
Ordinary Shares Number,30765194.0,30487662.0,29373301.0,28889149.0
Share Issued,31299194.0,31299194.0,31299194.0,31299194.0
Net Debt,949552000.0,1025880000.0,663809000.0,726280000.0
Total Debt,973848000.0,1054822000.0,684656000.0,753636000.0
Tangible Book Value,-622106000.0,-751683000.0,-303142000.0,-410939000.0
Invested Capital,1808070000.0,1800367000.0,1470091000.0,1462674000.0
Working Capital,304920000.0,284674000.0,263477000.0,226453000.0
Net Tangible Assets,-622106000.0,-751683000.0,-303142000.0,-410939000.0
Capital Lease Obligations,,,,22812000.0
Common Stock Equity,834222000.0,745545000.0,785435000.0,709038000.0
Total Capitalization,1807362000.0,1730621000.0,1457842000.0,1444259000.0
Total Equity Gross Minority Interest,834222000.0,745545000.0,785435000.0,709038000.0
Stockholders Equity,834222000.0,745545000.0,785435000.0,709038000.0
Gains Losses Not Affecting Retained Earnings,-50170000.0,-57858000.0,-54203000.0,-63681000.0
Other Equity Adjustments,-50170000.0,-57858000.0,-54203000.0,-63681000.0
Treasury Stock,14987000.0,22776000.0,54051000.0,67639000.0
Retained Earnings,452531000.0,412631000.0,496605000.0,457417000.0
Additional Paid In Capital,446535000.0,413235000.0,396771000.0,382628000.0
Capital Stock,313000.0,313000.0,313000.0,313000.0
Common Stock,313000.0,313000.0,313000.0,313000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1465799000.0,1552047000.0,980582000.0,1042635000.0
Total Non Current Liabilities Net Minority Interest,1155070000.0,1255495000.0,783936000.0,852434000.0
Other Non Current Liabilities,121028000.0,203694000.0,42992000.0,59338000.0
Non Current Deferred Liabilities,60902000.0,66725000.0,68537000.0,57875000.0
Non Current Deferred Taxes Liabilities,60902000.0,66725000.0,68537000.0,57875000.0
Long Term Debt And Capital Lease Obligation,973140000.0,985076000.0,672407000.0,735221000.0
Long Term Capital Lease Obligation,,,,15146000.0
Long Term Debt,973140000.0,985076000.0,672407000.0,735221000.0
Current Liabilities,310729000.0,296552000.0,196646000.0,190201000.0
Other Current Liabilities,151728000.0,98680000.0,65712000.0,68305000.0
Current Debt And Capital Lease Obligation,708000.0,69746000.0,12249000.0,18415000.0
Current Capital Lease Obligation,,,,7666000.0
Current Debt,708000.0,69746000.0,12249000.0,18415000.0
Other Current Borrowings,,,,18218000.0
Pensionand Other Post Retirement Benefit Plans Current,70069000.0,54733000.0,60488000.0,50171000.0
Payables And Accrued Expenses,88224000.0,73393000.0,58197000.0,53310000.0
Payables,88224000.0,73393000.0,58197000.0,53310000.0
Accounts Payable,88224000.0,73393000.0,58197000.0,53310000.0
Total Assets,2300021000.0,2297592000.0,1766017000.0,1751673000.0
Total Non Current Assets,1684372000.0,1716366000.0,1305894000.0,1335019000.0
Other Non Current Assets,96111000.0,93877000.0,98797000.0,96793000.0
Non Current Deferred Assets,11211000.0,9650000.0,9657000.0,6842000.0
Non Current Deferred Taxes Assets,11211000.0,9650000.0,9657000.0,6842000.0
Goodwill And Other Intangible Assets,1456328000.0,1497228000.0,1088577000.0,1119977000.0
Other Intangible Assets,649484000.0,681799000.0,471049000.0,501537000.0
Goodwill,806844000.0,815429000.0,617528000.0,618440000.0
Net PPE,120722000.0,115611000.0,108863000.0,111407000.0
Accumulated Depreciation,-292162000.0,-277536000.0,-263761000.0,-245996000.0
Gross PPE,412884000.0,393147000.0,372624000.0,357403000.0
Construction In Progress,25088000.0,22161000.0,16601000.0,15680000.0
Machinery Furniture Equipment,283470000.0,269745000.0,256478000.0,243810000.0
Buildings And Improvements,100299000.0,97214000.0,95518000.0,93886000.0
Land And Improvements,4027000.0,4027000.0,4027000.0,4027000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,615649000.0,581226000.0,460123000.0,416654000.0
Other Current Assets,30750000.0,28619000.0,23750000.0,17278000.0
Prepaid Assets,,,23750000.0,17278000.0
Inventory,318324000.0,332320000.0,231644000.0,194868000.0
Finished Goods,181599000.0,195477000.0,130809000.0,107197000.0
Work In Process,29463000.0,26166000.0,17449000.0,15864000.0
Raw Materials,107262000.0,110677000.0,83386000.0,71807000.0
Receivables,242279000.0,191345000.0,183882000.0,177152000.0
Accounts Receivable,242279000.0,191345000.0,183882000.0,177152000.0
Allowance For Doubtful Accounts Receivable,-6034000.0,-5508000.0,-4528000.0,-3876000.0
Gross Accounts Receivable,248313000.0,196853000.0,188410000.0,181028000.0
Cash Cash Equivalents And Short Term Investments,24296000.0,28942000.0,20847000.0,27356000.0
Cash And Cash Equivalents,24296000.0,28942000.0,20847000.0,27356000.0
