,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,384016000.0,295281000.0,148753000.0,92072000.0
Repurchase Of Capital Stock,,,,0.0
Repayment Of Debt,-1814749000.0,-1066000000.0,0.0,-502000000.0
Issuance Of Debt,1833235000.0,1058000000.0,0.0,1140823000.0
Issuance Of Capital Stock,0.0,516758000.0,759209000.0,0.0
Capital Expenditure,-410934000.0,-449431000.0,-428714000.0,-427247000.0
Interest Paid Supplemental Data,128870000.0,111069000.0,97301000.0,90297000.0
Income Tax Paid Supplemental Data,3591000.0,3216000.0,2181000.0,2292000.0
End Cash Position,268047000.0,17438000.0,618980000.0,424533000.0
Beginning Cash Position,17438000.0,618980000.0,424533000.0,27499000.0
Changes In Cash,250609000.0,-601542000.0,194447000.0,397034000.0
Financing Cash Flow,-417214000.0,109930000.0,421371000.0,307317000.0
Cash Flow From Continuing Financing Activities,-417214000.0,109930000.0,421371000.0,307317000.0
Net Other Financing Charges,-825000.0,-2006000.0,5201000.0,1854000.0
Cash Dividends Paid,-434875000.0,-396822000.0,-343039000.0,-333360000.0
Common Stock Dividend Paid,-434875000.0,-396822000.0,-343039000.0,-333360000.0
Net Common Stock Issuance,0.0,516758000.0,759209000.0,0.0
Common Stock Payments,,,,0.0
Common Stock Issuance,0.0,516758000.0,759209000.0,0.0
Net Issuance Payments Of Debt,18486000.0,-8000000.0,0.0,638823000.0
Net Short Term Debt Issuance,,,0.0,-44000000.0
Short Term Debt Payments,,,0.0,-402000000.0
Short Term Debt Issuance,,,0.0,358000000.0
Net Long Term Debt Issuance,18486000.0,-8000000.0,0.0,682823000.0
Long Term Debt Payments,-1814749000.0,-1066000000.0,0.0,-100000000.0
Long Term Debt Issuance,1833235000.0,1058000000.0,0.0,782823000.0
Investing Cash Flow,-127127000.0,-1456184000.0,-804391000.0,-429602000.0
Cash Flow From Continuing Investing Activities,-127127000.0,-1456184000.0,-804391000.0,-429602000.0
Net Other Investing Changes,-6856000.0,-11238000.0,-435000.0,-3108000.0
Net Investment Properties Purchase And Sale,290663000.0,-995515000.0,-375242000.0,753000.0
Sale Of Investment Properties,290663000.0,70536000.0,254717000.0,753000.0
Purchase Of Investment Properties,0.0,-1066051000.0,-629959000.0,0.0
Capital Expenditure Reported,-410934000.0,-449431000.0,-428714000.0,-427247000.0
Operating Cash Flow,794950000.0,744712000.0,577467000.0,519319000.0
Cash Flow From Continuing Operating Activities,794950000.0,744712000.0,577467000.0,519319000.0
Dividend Received Cfo,0.0,3015000.0,9645000.0,8389000.0
Change In Working Capital,17975000.0,3913000.0,3518000.0,9505000.0
Change In Other Working Capital,3301000.0,4159000.0,3742000.0,2060000.0
Change In Other Current Liabilities,2018000.0,-6207000.0,-2133000.0,997000.0
Change In Other Current Assets,-1951000.0,-13950000.0,-12068000.0,-5235000.0
Change In Payables And Accrued Expense,14607000.0,19911000.0,13977000.0,11683000.0
Change In Payable,14607000.0,19911000.0,13977000.0,11683000.0
Change In Account Payable,13639000.0,-2990000.0,14786000.0,-62000.0
Change In Tax Payable,968000.0,22901000.0,-809000.0,11745000.0
Change In Income Tax Payable,968000.0,22901000.0,-809000.0,11745000.0
Other Non Cash Items,,-474146000.0,,
Stock Based Compensation,14512000.0,12822000.0,15397000.0,13942000.0
Depreciation Amortization Depletion,574813000.0,577020000.0,420692000.0,367162000.0
Depreciation And Amortization,574813000.0,577020000.0,420692000.0,367162000.0
Operating Gains Losses,-222903000.0,-39420000.0,-184161000.0,-8258000.0
Earnings Losses From Equity Investments,0.0,-3048000.0,-9777000.0,-8052000.0
Gain Loss On Investment Securities,-225416000.0,-36372000.0,-174384000.0,-382000.0
Net Income From Continuing Operations,410553000.0,661508000.0,312376000.0,128579000.0
