,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,23184000.0,23392000.0,23304000.0,22318000.0
Share Issued,23184000.0,23392000.0,23304000.0,22318000.0
Net Debt,38930000.0,35127000.0,11473000.0,65136000.0
Total Debt,519503000.0,532713000.0,525256000.0,610478000.0
Tangible Book Value,361088000.0,340842000.0,329098000.0,289115000.0
Invested Capital,433761000.0,405515000.0,383771000.0,410588000.0
Working Capital,-116304000.0,-114600000.0,-109619000.0,-82609000.0
Net Tangible Assets,361088000.0,340842000.0,329098000.0,289115000.0
Capital Lease Obligations,451503000.0,472713000.0,475256000.0,493678000.0
Common Stock Equity,365761000.0,345515000.0,333771000.0,293788000.0
Total Capitalization,433761000.0,405515000.0,383771000.0,410588000.0
Total Equity Gross Minority Interest,365761000.0,345515000.0,333771000.0,293788000.0
Stockholders Equity,365761000.0,345515000.0,333771000.0,293788000.0
Retained Earnings,288725000.0,271056000.0,261258000.0,222066000.0
Additional Paid In Capital,77036000.0,74459000.0,72513000.0,71722000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,692693000.0,700407000.0,701395000.0,765636000.0
Total Non Current Liabilities Net Minority Interest,493368000.0,503549000.0,500961000.0,587737000.0
Other Non Current Liabilities,11254000.0,10873000.0,14945000.0,14068000.0
Non Current Deferred Liabilities,,,0.0,0.0
Non Current Deferred Taxes Liabilities,,,0.0,0.0
Long Term Debt And Capital Lease Obligation,482114000.0,492676000.0,486016000.0,573669000.0
Long Term Capital Lease Obligation,414114000.0,432676000.0,436016000.0,456869000.0
Long Term Debt,68000000.0,60000000.0,50000000.0,116800000.0
Current Liabilities,199325000.0,196858000.0,200434000.0,177899000.0
Current Deferred Liabilities,16890000.0,17546000.0,23448000.0,23395000.0
Current Deferred Revenue,16890000.0,17546000.0,23448000.0,23395000.0
Current Debt And Capital Lease Obligation,37389000.0,40037000.0,39240000.0,36809000.0
Current Capital Lease Obligation,37389000.0,40037000.0,39240000.0,36809000.0
Pensionand Other Post Retirement Benefit Plans Current,23792000.0,22258000.0,21048000.0,20365000.0
Payables And Accrued Expenses,121254000.0,117017000.0,116698000.0,97330000.0
Current Accrued Expenses,43473000.0,45802000.0,56495000.0,52440000.0
Payables,77781000.0,71215000.0,60203000.0,44890000.0
Total Tax Payable,17140000.0,11652000.0,11363000.0,7120000.0
Accounts Payable,60641000.0,59563000.0,48840000.0,37770000.0
Total Assets,1058454000.0,1045922000.0,1035166000.0,1059424000.0
Total Non Current Assets,975433000.0,963664000.0,944351000.0,964134000.0
Other Non Current Assets,40562000.0,39779000.0,43421000.0,42836000.0
Non Current Deferred Assets,50147000.0,38312000.0,24902000.0,6227000.0
Non Current Deferred Taxes Assets,50147000.0,38312000.0,24902000.0,6227000.0
Investments And Advances,4770000.0,5000000.0,0.0,
Long Term Equity Investment,4770000.0,5000000.0,0.0,
Investmentsin Associatesat Cost,,5000000.0,0.0,
Goodwill And Other Intangible Assets,4673000.0,4673000.0,4673000.0,4673000.0
Goodwill,4673000.0,4673000.0,4673000.0,4673000.0
Net PPE,875281000.0,875900000.0,871355000.0,910398000.0
Accumulated Depreciation,-810046000.0,-792061000.0,-729483000.0,-661486000.0
Gross PPE,1685327000.0,1667961000.0,1600838000.0,1571884000.0
Leases,330971000.0,321384000.0,306582000.0,299135000.0
Construction In Progress,21922000.0,30845000.0,24627000.0,18510000.0
Other Properties,743521000.0,738006000.0,710537000.0,704441000.0
Machinery Furniture Equipment,168086000.0,170450000.0,162970000.0,159200000.0
Buildings And Improvements,418320000.0,404769000.0,391660000.0,388091000.0
Land And Improvements,2507000.0,2507000.0,4462000.0,2507000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,83021000.0,82258000.0,90815000.0,95290000.0
Other Current Assets,21237000.0,16905000.0,11654000.0,9325000.0
Prepaid Assets,,,11654000.0,9325000.0
Inventory,13245000.0,11887000.0,11579000.0,10671000.0
Receivables,19469000.0,28593000.0,29055000.0,23630000.0
Other Receivables,8513000.0,9162000.0,11256000.0,7071000.0
Taxes Receivable,1287000.0,8288000.0,7255000.0,10367000.0
Accounts Receivable,9669000.0,11143000.0,10544000.0,6192000.0
Cash Cash Equivalents And Short Term Investments,29070000.0,24873000.0,38527000.0,51664000.0
Cash And Cash Equivalents,29070000.0,24873000.0,38527000.0,51664000.0
