,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,224727924.0,214292754.0,188298474.0,161480107.0
Share Issued,224727924.0,214292754.0,188298474.0,161480107.0
Net Debt,,,,120791000.0
Total Debt,277881000.0,271539000.0,255607000.0,585857000.0
Tangible Book Value,326396000.0,356574000.0,203840000.0,-12789000.0
Invested Capital,370014000.0,403270000.0,238452000.0,367880000.0
Working Capital,292503000.0,328075000.0,156206000.0,282287000.0
Net Tangible Assets,326396000.0,356574000.0,203840000.0,-12789000.0
Capital Lease Obligations,234263000.0,224843000.0,220995000.0,205188000.0
Common Stock Equity,326396000.0,356574000.0,203840000.0,-12789000.0
Total Capitalization,370014000.0,403270000.0,238452000.0,367880000.0
Total Equity Gross Minority Interest,326396000.0,356574000.0,203840000.0,-12789000.0
Stockholders Equity,326396000.0,356574000.0,203840000.0,-12789000.0
Gains Losses Not Affecting Retained Earnings,-236000.0,-873000.0,-626000.0,39000.0
Other Equity Adjustments,-236000.0,-873000.0,-626000.0,39000.0
Retained Earnings,-1494586000.0,-1237556000.0,-829788000.0,-541446000.0
Additional Paid In Capital,1821216000.0,1595001000.0,1034252000.0,528616000.0
Capital Stock,2000.0,2000.0,2000.0,2000.0
Common Stock,2000.0,2000.0,2000.0,2000.0
Total Liabilities Net Minority Interest,635564000.0,598389000.0,503195000.0,743908000.0
Total Non Current Liabilities Net Minority Interest,268351000.0,266073000.0,248007000.0,580432000.0
Other Non Current Liabilities,3733000.0,2209000.0,891000.0,2961000.0
Non Current Deferred Liabilities,5916000.0,7156000.0,4082000.0,
Non Current Deferred Revenue,5916000.0,7156000.0,4082000.0,
Long Term Debt And Capital Lease Obligation,258702000.0,256708000.0,243034000.0,577471000.0
Long Term Capital Lease Obligation,215084000.0,210012000.0,208422000.0,196802000.0
Long Term Debt,43618000.0,46696000.0,34612000.0,380669000.0
Current Liabilities,367213000.0,332316000.0,255188000.0,163476000.0
Other Current Liabilities,22817000.0,25100000.0,18710000.0,10214000.0
Current Deferred Liabilities,265306000.0,226443000.0,170143000.0,103875000.0
Current Deferred Revenue,265306000.0,226443000.0,170143000.0,103875000.0
Current Debt And Capital Lease Obligation,19179000.0,14831000.0,12573000.0,8386000.0
Current Capital Lease Obligation,19179000.0,14831000.0,12573000.0,8386000.0
Payables And Accrued Expenses,59911000.0,65942000.0,53762000.0,41001000.0
Current Accrued Expenses,32782000.0,36977000.0,31033000.0,24735000.0
Payables,27129000.0,28965000.0,22729000.0,16266000.0
Total Tax Payable,20222000.0,21411000.0,11172000.0,6667000.0
Accounts Payable,6907000.0,7554000.0,11557000.0,9599000.0
Total Assets,961960000.0,954963000.0,707035000.0,731119000.0
Total Non Current Assets,302244000.0,294572000.0,295641000.0,285356000.0
Other Non Current Assets,23970000.0,23399000.0,19166000.0,8871000.0
Investments And Advances,,0.0,2760000.0,19125000.0
Investmentin Financial Assets,,0.0,2760000.0,19125000.0
Held To Maturity Securities,,0.0,2760000.0,19125000.0
Net PPE,278274000.0,271173000.0,273715000.0,257360000.0
Accumulated Depreciation,-42493000.0,-31066000.0,-19407000.0,-22398000.0
Gross PPE,320767000.0,302239000.0,293122000.0,279758000.0
Leases,100795000.0,98264000.0,94458000.0,13686000.0
Construction In Progress,326000.0,652000.0,1327000.0,68409000.0
Other Properties,181731000.0,176189000.0,174083000.0,182924000.0
Machinery Furniture Equipment,37915000.0,27134000.0,23254000.0,14739000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,659716000.0,660391000.0,411394000.0,445763000.0
Other Current Assets,5302000.0,5543000.0,6511000.0,4857000.0
Current Deferred Assets,21594000.0,18049000.0,10797000.0,5742000.0
Prepaid Assets,25029000.0,25134000.0,22970000.0,16696000.0
Receivables,88327000.0,82363000.0,59085000.0,32194000.0
Accounts Receivable,88327000.0,82363000.0,59085000.0,32194000.0
Allowance For Doubtful Accounts Receivable,-2300000.0,-2300000.0,,
Gross Accounts Receivable,90627000.0,84663000.0,,
Cash Cash Equivalents And Short Term Investments,519464000.0,529302000.0,312031000.0,386274000.0
Other Short Term Investments,282801000.0,2739000.0,71628000.0,126396000.0
Cash And Cash Equivalents,236663000.0,526563000.0,240403000.0,259878000.0
