,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,114975000.0,57457000.0,240206000.0,86684000.0
Repurchase Of Capital Stock,-21536000.0,-26815000.0,-22592000.0,-25937000.0
Issuance Of Capital Stock,1063000.0,1043000.0,1001000.0,859000.0
Capital Expenditure,-56986000.0,-4223000.0,-2695000.0,-2502000.0
End Cash Position,189603000.0,248714000.0,185356000.0,41232000.0
Beginning Cash Position,248714000.0,185356000.0,41232000.0,101352000.0
Effect Of Exchange Rate Changes,2756000.0,-4440000.0,-999000.0,1359000.0
Changes In Cash,-61867000.0,67798000.0,145123000.0,-61479000.0
Financing Cash Flow,-119052000.0,8975000.0,-145426000.0,-148895000.0
Cash Flow From Continuing Financing Activities,-119052000.0,8975000.0,-145426000.0,-148895000.0
Net Other Financing Charges,13867000.0,142099000.0,23720000.0,-1328000.0
Cash Dividends Paid,-112446000.0,-107352000.0,-147555000.0,-122489000.0
Common Stock Dividend Paid,-112446000.0,-107352000.0,-147555000.0,-122489000.0
Net Common Stock Issuance,-20473000.0,-25772000.0,-21591000.0,-25078000.0
Common Stock Payments,-21536000.0,-26815000.0,-22592000.0,-25937000.0
Common Stock Issuance,1063000.0,1043000.0,1001000.0,859000.0
Investing Cash Flow,-114776000.0,-2857000.0,47648000.0,-1770000.0
Cash Flow From Continuing Investing Activities,-114776000.0,-2857000.0,47648000.0,-1770000.0
Net Investment Purchase And Sale,-57790000.0,1366000.0,50343000.0,732000.0
Sale Of Investment,111612000.0,146711000.0,104386000.0,71695000.0
Purchase Of Investment,-169402000.0,-145345000.0,-54043000.0,-70963000.0
Net Business Purchase And Sale,,,,6000.0
Sale Of Business,,,,6000.0
Net PPE Purchase And Sale,-56986000.0,-4223000.0,-2695000.0,-2502000.0
Purchase Of PPE,-56986000.0,-4223000.0,-2695000.0,-2502000.0
Operating Cash Flow,171961000.0,61680000.0,242901000.0,89186000.0
Cash Flow From Continuing Operating Activities,171961000.0,61680000.0,242901000.0,89186000.0
Change In Working Capital,-22259000.0,-180002000.0,-23044000.0,-34543000.0
Change In Other Working Capital,,-1403000.0,-1440000.0,-1474000.0
Change In Other Current Liabilities,20593000.0,-10382000.0,-19227000.0,-11548000.0
Change In Other Current Assets,-26528000.0,-168660000.0,-24631000.0,-5850000.0
Change In Payables And Accrued Expense,-12293000.0,-15155000.0,35659000.0,-4453000.0
Change In Accrued Expense,-11382000.0,-1403000.0,22783000.0,4622000.0
Change In Payable,-911000.0,-13752000.0,12876000.0,-9075000.0
Change In Dividend Payable,1723000.0,-1762000.0,2435000.0,430000.0
Change In Account Payable,,,,430000.0
Change In Tax Payable,-2743000.0,-15036000.0,9991000.0,-9640000.0
Change In Income Tax Payable,-2743000.0,-15036000.0,9991000.0,-9640000.0
Change In Receivables,-4031000.0,14195000.0,-14845000.0,-12692000.0
Changes In Account Receivables,-1426000.0,15827000.0,-16384000.0,-9310000.0
Other Non Cash Items,,,,1701000.0
Stock Based Compensation,44468000.0,49352000.0,40464000.0,29337000.0
Amortization Of Securities,-1954000.0,-115000.0,-31000.0,-208000.0
Deferred Tax,537000.0,-1199000.0,104000.0,107000.0
Deferred Income Tax,537000.0,-1199000.0,104000.0,107000.0
Depreciation Amortization Depletion,19638000.0,17465000.0,16064000.0,16273000.0
Depreciation And Amortization,19638000.0,17465000.0,16064000.0,16273000.0
Depreciation,19638000.0,17465000.0,16064000.0,16273000.0
Operating Gains Losses,-5078000.0,26693000.0,-16810000.0,2847000.0
Gain Loss On Investment Securities,-4291000.0,25106000.0,-18784000.0,4116000.0
Net Foreign Currency Exchange Gain Loss,-787000.0,1587000.0,1974000.0,-1269000.0
Net Income From Continuing Operations,136609000.0,149486000.0,226154000.0,75165000.0
