,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,87573000.0,86115000.0,83149000.0,80045000.0
Ordinary Shares Number,49813682.0,50180000.0,52038000.0,54099000.0
Share Issued,137386682.0,136295000.0,135187000.0,134144000.0
Net Debt,302736000.0,258957000.0,152854000.0,102540000.0
Total Debt,551014000.0,474466000.0,331245000.0,279695000.0
Tangible Book Value,-216986000.0,-238250000.0,-136235000.0,-54130000.0
Invested Capital,1102444000.0,977106000.0,859399000.0,809812000.0
Working Capital,100764000.0,56019000.0,28385000.0,58157000.0
Net Tangible Assets,-216986000.0,-238250000.0,-136235000.0,-54130000.0
Capital Lease Obligations,240188000.0,210812000.0,176394000.0,172503000.0
Common Stock Equity,791618000.0,713452000.0,704548000.0,702620000.0
Total Capitalization,1102444000.0,977106000.0,859399000.0,809812000.0
Total Equity Gross Minority Interest,791618000.0,713452000.0,704548000.0,702620000.0
Stockholders Equity,791618000.0,713452000.0,704548000.0,702620000.0
Gains Losses Not Affecting Retained Earnings,1778000.0,3604000.0,-967000.0,-2269000.0
Other Equity Adjustments,1778000.0,3604000.0,-967000.0,-2269000.0
Treasury Stock,899093000.0,824778000.0,694716000.0,595297000.0
Retained Earnings,855084000.0,734116000.0,628762000.0,557875000.0
Additional Paid In Capital,832475000.0,799147000.0,770117000.0,740970000.0
Capital Stock,1374000.0,1363000.0,1352000.0,1341000.0
Common Stock,1374000.0,1363000.0,1352000.0,1341000.0
Total Liabilities Net Minority Interest,1251974000.0,1165672000.0,923386000.0,811134000.0
Total Non Current Liabilities Net Minority Interest,740053000.0,653265000.0,500097000.0,432860000.0
Other Non Current Liabilities,50552000.0,69321000.0,45950000.0,45789000.0
Tradeand Other Payables Non Current,1984000.0,2211000.0,1727000.0,1775000.0
Non Current Deferred Liabilities,172786000.0,143625000.0,151761000.0,136084000.0
Non Current Deferred Taxes Liabilities,29287000.0,24763000.0,15440000.0,8752000.0
Long Term Debt And Capital Lease Obligation,514731000.0,438108000.0,300659000.0,249212000.0
Long Term Capital Lease Obligation,203905000.0,174454000.0,145808000.0,142020000.0
Long Term Debt,310826000.0,263654000.0,154851000.0,107192000.0
Current Liabilities,511921000.0,512407000.0,423289000.0,378274000.0
Other Current Liabilities,257117000.0,263261000.0,211243000.0,200906000.0
Current Debt And Capital Lease Obligation,36283000.0,36358000.0,30586000.0,30483000.0
Current Capital Lease Obligation,36283000.0,36358000.0,30586000.0,30483000.0
Payables And Accrued Expenses,218521000.0,212788000.0,181460000.0,146885000.0
Current Accrued Expenses,133593000.0,130456000.0,114032000.0,79978000.0
Payables,84928000.0,82332000.0,67428000.0,66907000.0
Total Tax Payable,2097000.0,1607000.0,1671000.0,2788000.0
Income Tax Payable,2097000.0,1607000.0,1671000.0,2788000.0
Accounts Payable,82831000.0,80725000.0,65757000.0,64119000.0
Total Assets,2043592000.0,1879124000.0,1627934000.0,1513754000.0
Total Non Current Assets,1430907000.0,1310698000.0,1176260000.0,1077323000.0
Other Non Current Assets,10768000.0,10907000.0,4588000.0,4052000.0
Non Current Deferred Assets,143499000.0,118862000.0,136321000.0,127332000.0
Goodwill And Other Intangible Assets,1008604000.0,951702000.0,840783000.0,756750000.0
Other Intangible Assets,143424000.0,131785000.0,100040000.0,73667000.0
Goodwill,865180000.0,819917000.0,740743000.0,683083000.0
Net PPE,268036000.0,229227000.0,194568000.0,189189000.0
Accumulated Depreciation,-111597000.0,-100147000.0,-89739000.0,-81652000.0
Gross PPE,379633000.0,329374000.0,284307000.0,270841000.0
Other Properties,250422000.0,216970000.0,178351000.0,171310000.0
Machinery Furniture Equipment,70674000.0,65104000.0,64062000.0,62509000.0
Buildings And Improvements,58537000.0,47300000.0,41894000.0,37022000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,612685000.0,568426000.0,451674000.0,436431000.0
Other Current Assets,34895000.0,29431000.0,19217000.0,24213000.0
Restricted Cash,189548000.0,199800000.0,188292000.0,191391000.0
Receivables,380152000.0,334498000.0,242168000.0,216175000.0
Receivables Adjustments Allowances,-25598000.0,-20801000.0,-16158000.0,-14894000.0
Other Receivables,96110000.0,87890000.0,67616000.0,63494000.0
Accounts Receivable,309640000.0,267409000.0,190710000.0,167575000.0
Cash Cash Equivalents And Short Term Investments,8090000.0,4697000.0,1997000.0,4652000.0
Cash And Cash Equivalents,8090000.0,4697000.0,1997000.0,4652000.0
