,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1331000000.0,1276000000.0,1290000000.0,979000000.0
Repurchase Of Capital Stock,0.0,-17000000.0,-1000000000.0,-650000000.0
Repayment Of Debt,-4541000000.0,-526000000.0,-792000000.0,-783000000.0
Issuance Of Debt,3453000000.0,11305000000.0,1196000000.0,311000000.0
Capital Expenditure,-568000000.0,-543000000.0,-467000000.0,-364000000.0
Interest Paid Supplemental Data,237000000.0,122000000.0,105000000.0,120000000.0
Income Tax Paid Supplemental Data,780000000.0,273000000.0,215000000.0,167000000.0
End Cash Position,1805000000.0,1508000000.0,536000000.0,955000000.0
Beginning Cash Position,1508000000.0,536000000.0,955000000.0,463000000.0
Effect Of Exchange Rate Changes,-12000000.0,4000000.0,-15000000.0,28000000.0
Changes In Cash,309000000.0,968000000.0,-404000000.0,464000000.0
Financing Cash Flow,-1456000000.0,10290000000.0,-1042000000.0,-1471000000.0
Cash Flow From Continuing Financing Activities,-1456000000.0,10290000000.0,-1042000000.0,-1471000000.0
Net Other Financing Charges,-63000000.0,-175000000.0,-142000000.0,-56000000.0
Proceeds From Stock Option Exercised,,,0.0,0.0
Cash Dividends Paid,-305000000.0,-297000000.0,-304000000.0,-293000000.0
Common Stock Dividend Paid,-305000000.0,-297000000.0,-304000000.0,-293000000.0
Net Common Stock Issuance,0.0,-17000000.0,-1000000000.0,-650000000.0
Common Stock Payments,0.0,-17000000.0,-1000000000.0,-650000000.0
Net Issuance Payments Of Debt,-1088000000.0,10779000000.0,404000000.0,-472000000.0
Net Short Term Debt Issuance,-429000000.0,536000000.0,200000000.0,-442000000.0
Short Term Debt Payments,-881000000.0,0.0,-6000000.0,-753000000.0
Short Term Debt Issuance,452000000.0,536000000.0,206000000.0,311000000.0
Net Long Term Debt Issuance,-659000000.0,10243000000.0,204000000.0,-30000000.0
Long Term Debt Payments,-3660000000.0,-526000000.0,-786000000.0,-30000000.0
Long Term Debt Issuance,3001000000.0,10769000000.0,990000000.0,0.0
Investing Cash Flow,-134000000.0,-11141000000.0,-1119000000.0,592000000.0
Cash Flow From Continuing Investing Activities,-134000000.0,-11141000000.0,-1119000000.0,592000000.0
Net Other Investing Changes,-98000000.0,-57000000.0,-53000000.0,-39000000.0
Net Investment Purchase And Sale,0.0,0.0,516000000.0,-501000000.0
Sale Of Investment,0.0,0.0,516000000.0,43000000.0
Purchase Of Investment,,0.0,0.0,-544000000.0
Net Business Purchase And Sale,532000000.0,-10541000000.0,-1115000000.0,1496000000.0
Sale Of Business,532000000.0,48000000.0,27000000.0,1596000000.0
Purchase Of Business,,-10589000000.0,-1142000000.0,-100000000.0
Capital Expenditure Reported,-568000000.0,-543000000.0,-467000000.0,-364000000.0
Operating Cash Flow,1899000000.0,1819000000.0,1757000000.0,1343000000.0
Cash From Discontinued Operating Activities,-2000000.0,-28000000.0,15000000.0,5000000.0
Cash Flow From Continuing Operating Activities,1901000000.0,1847000000.0,1742000000.0,1338000000.0
Change In Working Capital,516000000.0,280000000.0,-488000000.0,280000000.0
Change In Other Current Liabilities,-284000000.0,412000000.0,2000000.0,-39000000.0
Change In Other Current Assets,277000000.0,-13000000.0,-80000000.0,60000000.0
Change In Payables And Accrued Expense,20000000.0,-84000000.0,353000000.0,-6000000.0
Change In Payable,20000000.0,-84000000.0,353000000.0,-6000000.0
Change In Account Payable,20000000.0,-84000000.0,353000000.0,-6000000.0
Change In Inventory,398000000.0,-253000000.0,-367000000.0,124000000.0
Change In Receivables,105000000.0,218000000.0,-396000000.0,141000000.0
Changes In Account Receivables,105000000.0,218000000.0,-396000000.0,141000000.0
Other Non Cash Items,-27000000.0,-122000000.0,-159000000.0,-129000000.0
Stock Based Compensation,40000000.0,60000000.0,95000000.0,28000000.0
Asset Impairment Charge,15000000.0,14000000.0,2000000.0,31000000.0
Deferred Tax,-967000000.0,-835000000.0,13000000.0,77000000.0
Deferred Income Tax,-967000000.0,-835000000.0,13000000.0,77000000.0
Depreciation Amortization Depletion,739000000.0,478000000.0,378000000.0,356000000.0
Depreciation And Amortization,739000000.0,478000000.0,378000000.0,356000000.0
Depreciation,739000000.0,478000000.0,378000000.0,356000000.0
Operating Gains Losses,-379000000.0,70000000.0,5000000.0,-1297000000.0
Pension And Employee Benefit Expense,67000000.0,81000000.0,44000000.0,95000000.0
Earnings Losses From Equity Investments,55000000.0,-3000000.0,-34000000.0,13000000.0
Gain Loss On Sale Of Business,-501000000.0,-8000000.0,-5000000.0,-1405000000.0
Net Income From Continuing Operations,1964000000.0,1902000000.0,1896000000.0,1992000000.0
