,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,24431546.0,-22603250.0,16562210.0,5063715.0
Net Interest Income,19730777.0,17341934.0,17500850.0,18701555.0
Interest Expense,4958226.0,2501761.0,1178297.0,1710234.0
Interest Income,24689003.0,19843695.0,18679147.0,20411789.0
Normalized Income,24431546.0,-22603250.0,16562210.0,5063715.0
Net Income From Continuing And Discontinued Operation,24431546.0,-22603250.0,16562210.0,5063715.0
Diluted Average Shares,,12627514.0,12642908.0,12983885.0
Basic Average Shares,,12627514.0,12642908.0,12983885.0
Diluted EPS,,-1.79,1.31,0.39
Basic EPS,,-1.79,1.31,0.39
Diluted NI Availto Com Stockholders,24431546.0,-22603250.0,16562210.0,5063715.0
Net Income Common Stockholders,24431546.0,-22603250.0,16562210.0,5063715.0
Net Income,24431546.0,-22603250.0,16562210.0,5063715.0
Net Income Including Noncontrolling Interests,24431546.0,-22603250.0,16562210.0,5063715.0
Net Income Continuous Operations,24431546.0,-22603250.0,16562210.0,5063715.0
Pretax Income,24431546.0,-22603250.0,16562210.0,5063715.0
Gain On Sale Of Security,-7329703.0,-15868811.0,234557.0,-24590233.0
Operating Expense,1686998.0,1835892.0,1738693.0,1681755.0
Other Operating Expenses,462339.0,791126.0,789567.0,789246.0
Selling General And Administration,1224659.0,1044766.0,949126.0,892509.0
General And Administrative Expense,1224659.0,1044766.0,949126.0,892509.0
Total Revenue,26118544.0,-20767358.0,18300903.0,6745470.0
Operating Revenue,26118544.0,-20767358.0,18300903.0,6745470.0
