,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0355,0.0196,0.070444,0.0
Net Income From Continuing Operation Net Minority Interest,33714000.0,-187833000.0,21113000.0,736000.0
Net Interest Income,28901000.0,52520000.0,49079000.0,33321000.0
Interest Expense,67052000.0,63024000.0,11476000.0,7499000.0
Interest Income,95953000.0,115544000.0,60555000.0,40820000.0
Normalized Income,33714000.0,-187833000.0,21113000.0,736000.0
Net Income From Continuing And Discontinued Operation,33714000.0,-187833000.0,21113000.0,736000.0
Diluted Average Shares,24941758.0,24547916.0,20852554.0,15724050.0
Basic Average Shares,24722285.0,24547916.0,20601964.0,15724050.0
Diluted EPS,1.35,-7.65,1.01,0.045853
Basic EPS,1.36,-7.65,1.02,0.045853
Diluted NI Availto Com Stockholders,33714000.0,-187847000.0,21098000.0,721000.0
Net Income Common Stockholders,33714000.0,-187847000.0,21098000.0,721000.0
Preferred Stock Dividends,,14000.0,15000.0,15000.0
Net Income,33714000.0,-187833000.0,21113000.0,736000.0
Net Income Including Noncontrolling Interests,33714000.0,-187833000.0,21113000.0,736000.0
Net Income Continuous Operations,33714000.0,-187833000.0,21113000.0,736000.0
Tax Provision,1246000.0,-3457000.0,1600000.0,0.0
Pretax Income,34960000.0,-191290000.0,22713000.0,736000.0
Gain On Sale Of Security,-13753000.0,75880000.0,-4624000.0,-23970000.0
Selling General And Administration,1689000.0,5753000.0,1715000.0,2036000.0
General And Administrative Expense,1689000.0,5753000.0,1715000.0,2036000.0
Other Gand A,,,8611000.0,2036000.0
Salaries And Wages,1689000.0,5753000.0,1715000.0,0.0
Total Revenue,54864000.0,-157950000.0,41761000.0,10384000.0
Operating Revenue,54864000.0,-157950000.0,41761000.0,10384000.0
Other Non Interest Expense,18215000.0,27587000.0,17333000.0,9648000.0
