,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-240489000.0,-169279000.0,-148937000.0,-58341000.0
Net Income From Continuing Operation Net Minority Interest,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Reconciled Depreciation,1673000.0,1683000.0,1088000.0,700000.0
EBITDA,-240489000.0,-169279000.0,-148937000.0,-58341000.0
EBIT,-242162000.0,-170962000.0,-150025000.0,-59041000.0
Net Interest Income,7641000.0,2917000.0,742000.0,-340000.0
Interest Expense,,,0.0,396000.0
Interest Income,7641000.0,2917000.0,742000.0,56000.0
Normalized Income,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Net Income From Continuing And Discontinued Operation,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Total Expenses,242162000.0,170962000.0,150025000.0,58647000.0
Total Operating Income As Reported,-242162000.0,-170962000.0,-150025000.0,-58647000.0
Diluted Average Shares,59683851.0,51976343.0,50895044.0,14395955.0
Basic Average Shares,59683851.0,51976343.0,50895044.0,14395955.0
Diluted EPS,-3.95,-3.23,-2.93,-4.13
Basic EPS,-3.95,-3.23,-2.93,-4.13
Diluted NI Availto Com Stockholders,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Net Income Common Stockholders,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Net Income,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Net Income Including Noncontrolling Interests,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Net Income Continuous Operations,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Pretax Income,-235937000.0,-168099000.0,-149291000.0,-59437000.0
Other Income Expense,-1416000.0,-54000.0,-8000.0,-450000.0
Other Non Operating Income Expenses,-1416000.0,-54000.0,-8000.0,-450000.0
Net Non Operating Interest Income Expense,7641000.0,2917000.0,742000.0,-340000.0
Interest Expense Non Operating,,,0.0,396000.0
Interest Income Non Operating,7641000.0,2917000.0,742000.0,56000.0
Operating Income,-242162000.0,-170962000.0,-150025000.0,-58647000.0
Operating Expense,242162000.0,170962000.0,150025000.0,58647000.0
Research And Development,210762000.0,142760000.0,121308000.0,45200000.0
Selling General And Administration,31400000.0,28202000.0,28717000.0,13447000.0
General And Administrative Expense,31400000.0,28202000.0,28717000.0,13447000.0
Other Gand A,13382000.0,13452000.0,11170000.0,6402000.0
Salaries And Wages,18018000.0,14750000.0,17547000.0,7045000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
