,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,12222881.0,12215849.0,9707817.0,9681728.0
Share Issued,12222881.0,12215849.0,9707817.0,9681728.0
Net Debt,13936000.0,5841000.0,23651000.0,32804000.0
Total Debt,25061000.0,33876000.0,33564000.0,40997000.0
Tangible Book Value,-3111000.0,18950000.0,40503000.0,44413000.0
Invested Capital,21950000.0,52826000.0,74067000.0,85410000.0
Net Tangible Assets,2889000.0,18950000.0,40503000.0,44413000.0
Common Stock Equity,-3111000.0,18950000.0,40503000.0,44413000.0
Preferred Stock Equity,6000000.0,,,
Total Capitalization,27950000.0,52826000.0,74067000.0,80410000.0
Total Equity Gross Minority Interest,2889000.0,18950000.0,40503000.0,44413000.0
Stockholders Equity,2889000.0,18950000.0,40503000.0,44413000.0
Gains Losses Not Affecting Retained Earnings,-14528000.0,-18203000.0,-2110000.0,912000.0
Other Equity Adjustments,-14528000.0,-18203000.0,-2110000.0,912000.0
Retained Earnings,-86683000.0,-60760000.0,-50079000.0,-48985000.0
Capital Stock,104100000.0,97913000.0,92692000.0,92486000.0
Common Stock,98100000.0,97913000.0,92692000.0,92486000.0
Preferred Stock,6000000.0,0.0,,
Total Liabilities Net Minority Interest,308915000.0,293400000.0,249901000.0,217184000.0
Long Term Debt And Capital Lease Obligation,25061000.0,33876000.0,33564000.0,35997000.0
Long Term Debt,25061000.0,33876000.0,33564000.0,35997000.0
Current Debt And Capital Lease Obligation,,,0.0,5000000.0
Current Debt,,,0.0,5000000.0
Line Of Credit,,,0.0,5000000.0
Payables And Accrued Expenses,14232000.0,6144000.0,5318000.0,0.0
Payables,14232000.0,6144000.0,5318000.0,8693000.0
Accounts Payable,14232000.0,6144000.0,5318000.0,0.0
Total Assets,311804000.0,312350000.0,290404000.0,261597000.0
Investments And Advances,145305000.0,137397000.0,182727000.0,183207000.0
Prepaid Assets,28908000.0,16399000.0,8301000.0,1316000.0
Receivables,113842000.0,112367000.0,68672000.0,46526000.0
Accounts Receivable,112795000.0,111106000.0,62888000.0,46518000.0
Cash Cash Equivalents And Short Term Investments,154076000.0,164165000.0,182709000.0,173509000.0
Other Short Term Investments,142951000.0,136130000.0,172796000.0,165316000.0
Cash And Cash Equivalents,11125000.0,28035000.0,9913000.0,8193000.0
