,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1569440.0,1522699.0,1258250.0,1258250.0
Ordinary Shares Number,19135008.0,19155873.0,19364054.0,19331059.0
Share Issued,20704448.0,20678572.0,20622304.0,20589309.0
Tangible Book Value,292451000.0,317432000.0,399323000.0,438816000.0
Invested Capital,292451000.0,317432000.0,399323000.0,438816000.0
Net Tangible Assets,292451000.0,317432000.0,399323000.0,438816000.0
Common Stock Equity,292451000.0,317432000.0,399323000.0,438816000.0
Total Capitalization,292451000.0,317432000.0,399323000.0,438816000.0
Total Equity Gross Minority Interest,292451000.0,317432000.0,399323000.0,438816000.0
Stockholders Equity,292451000.0,317432000.0,399323000.0,438816000.0
Gains Losses Not Affecting Retained Earnings,-7194000.0,-13828000.0,13537000.0,21019000.0
Other Equity Adjustments,-7194000.0,-13828000.0,13537000.0,21019000.0
Treasury Stock,36929000.0,34758000.0,22370000.0,22370000.0
Retained Earnings,114289000.0,145512000.0,190492000.0,224645000.0
Additional Paid In Capital,222078000.0,220299000.0,217458000.0,215316000.0
Capital Stock,207000.0,207000.0,206000.0,206000.0
Common Stock,207000.0,207000.0,206000.0,206000.0
Total Liabilities Net Minority Interest,936711000.0,951847000.0,1003401000.0,1032039000.0
Payables And Accrued Expenses,,38058000.0,37883000.0,417000.0
Payables,,38058000.0,37883000.0,417000.0
Total Tax Payable,,,0.0,417000.0
Income Tax Payable,,,0.0,417000.0
Accounts Payable,,38058000.0,37883000.0,0.0
Total Assets,1229162000.0,1269279000.0,1402724000.0,1470855000.0
Investments And Advances,857786000.0,888987000.0,1012571000.0,1088744000.0
Net PPE,6349000.0,7225000.0,6652000.0,6496000.0
Receivables,272879000.0,257271000.0,270155000.0,271837000.0
Taxes Receivable,1781000.0,1453000.0,6414000.0,0.0
Accrued Interest Receivable,8274000.0,8428000.0,8080000.0,9274000.0
Accounts Receivable,262824000.0,247390000.0,255661000.0,262563000.0
Cash Cash Equivalents And Short Term Investments,355746000.0,396710000.0,469922000.0,521934000.0
Other Short Term Investments,317064000.0,335241000.0,399200000.0,460177000.0
Cash And Cash Equivalents,38682000.0,61469000.0,70722000.0,61757000.0
