,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,41116694690.0,41116694690.0,41116694690.0,41116694690.0
Share Issued,41116694690.0,41116694690.0,41116694690.0,41116694690.0
Net Debt,84025419000000.0,92296412000000.0,75648618000000.0,39252995000000.0
Total Debt,105815527000000.0,115134839000000.0,95060928000000.0,46731754000000.0
Tangible Book Value,56145151000000.0,62658208000000.0,48294707000000.0,47750542000000.0
Invested Capital,170343673000000.0,191785118000000.0,158688071000000.0,94235167000000.0
Working Capital,25050543000000.0,20494507000000.0,21447016000000.0,4551931000000.0
Net Tangible Assets,56145151000000.0,62658208000000.0,48294707000000.0,47750542000000.0
Capital Lease Obligations,1382636000000.0,1212346000000.0,1165099000000.0,1055198000000.0
Common Stock Equity,75706627000000.0,86154927000000.0,68489547000000.0,49899864000000.0
Total Capitalization,164931646000000.0,178155856000000.0,153467616000000.0,90880557000000.0
Total Equity Gross Minority Interest,100252480000000.0,113903089000000.0,90583772000000.0,53499363000000.0
Minority Interest,24545853000000.0,27748162000000.0,22094225000000.0,3599499000000.0
Stockholders Equity,75706627000000.0,86154927000000.0,68489547000000.0,49899864000000.0
Gains Losses Not Affecting Retained Earnings,26597373000000.0,24695352000000.0,21982123000000.0,17582198000000.0
Other Equity Adjustments,26597373000000.0,24695352000000.0,21982123000000.0,17582198000000.0
Retained Earnings,17461488000000.0,29811809000000.0,14859658000000.0,669900000000.0
Additional Paid In Capital,6607699000000.0,6607699000000.0,6607699000000.0,6607699000000.0
Capital Stock,25040067000000.0,25040067000000.0,25040067000000.0,25040067000000.0
Common Stock,25040067000000.0,25040067000000.0,25040067000000.0,25040067000000.0
Total Liabilities Net Minority Interest,179888610000000.0,188889342000000.0,151842844000000.0,84194806000000.0
Total Non Current Liabilities Net Minority Interest,136324047000000.0,132107004000000.0,121594113000000.0,65912363000000.0
Other Non Current Liabilities,2702835000000.0,2403148000000.0,1819460000000.0,608686000000.0
Employee Benefits,15213509000000.0,10211542000000.0,9082792000000.0,10401530000000.0
Non Current Accrued Expenses,652606000000.0,803876000000.0,644123000000.0,71295000000.0
Tradeand Other Payables Non Current,13594793000000.0,15332700000000.0,1344664000000.0,247912000000.0
Non Current Deferred Liabilities,,13479336000000.0,10850463000000.0,1639206000000.0
Non Current Deferred Revenue,,331000000.0,33000000.0,1109000000.0
Non Current Deferred Taxes Liabilities,,13479336000000.0,10850463000000.0,1639206000000.0
Long Term Debt And Capital Lease Obligation,90265519000000.0,92936256000000.0,85854645000000.0,41808408000000.0
Long Term Capital Lease Obligation,1040500000000.0,935327000000.0,876576000000.0,827715000000.0
Long Term Debt,89225019000000.0,92000929000000.0,84978069000000.0,40980693000000.0
Long Term Provisions,13894785000000.0,10419482000000.0,11997966000000.0,11135326000000.0
Current Liabilities,43564563000000.0,56782338000000.0,30248731000000.0,18282443000000.0
