,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,245200000.0,284700000.0,258400000.0,275400000.0
Repurchase Of Capital Stock,,-203700000.0,-96300000.0,-70000000.0
Repayment Of Debt,-565000000.0,0.0,0.0,-450700000.0
Issuance Of Debt,370000000.0,0.0,0.0,672400000.0
Capital Expenditure,-31100000.0,-21300000.0,-18600000.0,-34100000.0
Interest Paid Supplemental Data,45100000.0,41200000.0,41200000.0,53800000.0
Income Tax Paid Supplemental Data,46000000.0,63500000.0,25300000.0,46500000.0
End Cash Position,227200000.0,230700000.0,101200000.0,551000000.0
Beginning Cash Position,230700000.0,101200000.0,145100000.0,393900000.0
Effect Of Exchange Rate Changes,3800000.0,-20200000.0,-7000000.0,21600000.0
Changes In Cash,-7300000.0,149700000.0,-36900000.0,135500000.0
Financing Cash Flow,-252500000.0,-135000000.0,-298100000.0,55100000.0
Cash Flow From Continuing Financing Activities,-252500000.0,-135000000.0,-298100000.0,55100000.0
Net Other Financing Charges,-38200000.0,-135000000.0,-298100000.0,-1300000.0
Proceeds From Stock Option Exercised,4400000.0,0.0,0.0,5100000.0
Cash Dividends Paid,-23700000.0,0.0,0.0,-100400000.0
Common Stock Dividend Paid,-23700000.0,0.0,0.0,-100400000.0
Net Common Stock Issuance,,-203700000.0,-96300000.0,-70000000.0
Common Stock Payments,,-203700000.0,-96300000.0,-70000000.0
Net Issuance Payments Of Debt,-195000000.0,0.0,0.0,221700000.0
Net Short Term Debt Issuance,0.0,0.0,0.0,-122200000.0
Short Term Debt Payments,-20000000.0,0.0,0.0,-450700000.0
Short Term Debt Issuance,20000000.0,0.0,0.0,328500000.0
Net Long Term Debt Issuance,-195000000.0,0.0,0.0,343900000.0
Long Term Debt Payments,-545000000.0,0.0,0.0,0.0
Long Term Debt Issuance,350000000.0,0.0,0.0,343900000.0
Investing Cash Flow,-31100000.0,-21300000.0,-15800000.0,-229100000.0
Cash Flow From Continuing Investing Activities,-31100000.0,-21300000.0,-15800000.0,-229100000.0
Net Investment Purchase And Sale,,0.0,30000000.0,-30000000.0
Sale Of Investment,,0.0,40000000.0,60000000.0
Purchase Of Investment,,0.0,-10000000.0,-90000000.0
Net Business Purchase And Sale,,318100000.0,0.0,-169500000.0
Sale Of Business,,318100000.0,0.0,0.0
Purchase Of Business,,0.0,0.0,-169500000.0
Net PPE Purchase And Sale,0.0,0.0,2800000.0,4500000.0
Sale Of PPE,0.0,0.0,2800000.0,4500000.0
Capital Expenditure Reported,-31100000.0,-21300000.0,-18600000.0,-34100000.0
Operating Cash Flow,276300000.0,306000000.0,277000000.0,309500000.0
Cash Flow From Continuing Operating Activities,276300000.0,306000000.0,277000000.0,309500000.0
Change In Working Capital,0.0,39300000.0,6100000.0,39100000.0
Change In Other Current Assets,0.0,-600000.0,-14700000.0,-5800000.0
Change In Payables And Accrued Expense,7300000.0,52300000.0,33700000.0,-129000000.0
Change In Accrued Expense,-2500000.0,34400000.0,-3600000.0,4800000.0
Change In Payable,9800000.0,17900000.0,37300000.0,-133800000.0
Change In Account Payable,-6800000.0,13900000.0,21900000.0,-102600000.0
Change In Tax Payable,16600000.0,4000000.0,15400000.0,-31200000.0
Change In Income Tax Payable,16600000.0,4000000.0,15400000.0,-31200000.0
Change In Inventory,-1000000.0,-12700000.0,9300000.0,35400000.0
Change In Receivables,-6300000.0,300000.0,-22200000.0,138500000.0
Changes In Account Receivables,-6300000.0,300000.0,-22200000.0,138500000.0
Other Non Cash Items,-6400000.0,2500000.0,-4500000.0,-71500000.0
Stock Based Compensation,10300000.0,9300000.0,8600000.0,22300000.0
Provisionand Write Offof Assets,,,0.0,0.0
Deferred Tax,7600000.0,-28400000.0,8200000.0,18100000.0
Deferred Income Tax,7600000.0,-28400000.0,8200000.0,18100000.0
Depreciation Amortization Depletion,77600000.0,78700000.0,81800000.0,127500000.0
Depreciation And Amortization,77600000.0,78700000.0,81800000.0,127500000.0
Operating Gains Losses,-1100000.0,-300000.0,-1200000.0,-7100000.0
Pension And Employee Benefit Expense,-1100000.0,-300000.0,-1200000.0,-7100000.0
Earnings Losses From Equity Investments,,,0.0,0.0
Gain Loss On Sale Of PPE,,-2800000.0,-18500000.0,0.0
Gain Loss On Sale Of Business,,-232500000.0,0.0,0.0
Net Income From Continuing Operations,188300000.0,204900000.0,178000000.0,181100000.0
