,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.01895,0.0,0.0
Normalized EBITDA,-25392000.0,-28475000.0,-12333000.0,-5948000.0
Net Income From Continuing Operation Net Minority Interest,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Reconciled Depreciation,67000.0,58000.0,34000.0,24000.0
EBITDA,-25392000.0,-28475000.0,-12333000.0,-5948000.0
EBIT,-25459000.0,-28533000.0,-12367000.0,-5972000.0
Net Interest Income,1238000.0,353000.0,-111000.0,21000.0
Normalized Income,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Net Income From Continuing And Discontinued Operation,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Total Expenses,25459000.0,28533000.0,12367000.0,5972000.0
Rent Expense Supplemental,81000.0,24000.0,29000.0,
Diluted Average Shares,11749943.0,11379464.0,10373432.0,11002907.0
Basic Average Shares,11749943.0,11379464.0,10373432.0,11002907.0
Diluted EPS,-2.06,-2.42,-1.2,-0.540857
Basic EPS,-2.06,-2.42,-1.2,-0.540857
Diluted NI Availto Com Stockholders,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Net Income Common Stockholders,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Net Income,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Net Income Including Noncontrolling Interests,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Net Income Continuous Operations,-24221000.0,-27646000.0,-12478000.0,-5951000.0
Tax Provision,0.0,-534000.0,0.0,
Pretax Income,-24221000.0,-28180000.0,-12478000.0,-5951000.0
Net Non Operating Interest Income Expense,1238000.0,353000.0,-111000.0,21000.0
Total Other Finance Cost,-1238000.0,-353000.0,111000.0,-21000.0
Operating Income,-25459000.0,-28533000.0,-12367000.0,-5972000.0
Operating Expense,25459000.0,28533000.0,12367000.0,5972000.0
Research And Development,18381000.0,16977000.0,6334000.0,4684000.0
Selling General And Administration,7078000.0,11556000.0,6033000.0,1288000.0
General And Administrative Expense,7078000.0,11556000.0,6033000.0,1288000.0
Other Gand A,2462000.0,4019000.0,1911000.0,1288000.0
Insurance And Claims,648000.0,1084000.0,1024000.0,
Rent And Landing Fees,81000.0,24000.0,29000.0,
Salaries And Wages,3887000.0,6429000.0,3069000.0,
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
