,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,4907000.0,3129000.0,8698000.0,-2698000.0
Repurchase Of Capital Stock,,0.0,0.0,-151000.0
Repayment Of Debt,-17796000.0,-23107000.0,-44214000.0,-24932000.0
Issuance Of Debt,42365000.0,0.0,28589000.0,36050000.0
Capital Expenditure,-1381000.0,-2080000.0,-1241000.0,-1325000.0
End Cash Position,14027000.0,22962000.0,41101000.0,31504000.0
Beginning Cash Position,22962000.0,41101000.0,31504000.0,22168000.0
Changes In Cash,-8935000.0,-18139000.0,9597000.0,9336000.0
Financing Cash Flow,24771000.0,32933000.0,146000.0,106026000.0
Cash Flow From Continuing Financing Activities,24771000.0,32933000.0,146000.0,106026000.0
Proceeds From Stock Option Exercised,94000.0,106000.0,57000.0,78000.0
Cash Dividends Paid,-2058000.0,-1967000.0,-1708000.0,-1716000.0
Common Stock Dividend Paid,-2058000.0,-1967000.0,-1708000.0,-1716000.0
Net Common Stock Issuance,,0.0,0.0,-151000.0
Common Stock Payments,,0.0,0.0,-151000.0
Net Issuance Payments Of Debt,-23121000.0,65534000.0,-40327000.0,13408000.0
Net Short Term Debt Issuance,-47690000.0,88641000.0,-24702000.0,2290000.0
Net Long Term Debt Issuance,24569000.0,-23107000.0,-15625000.0,11118000.0
Long Term Debt Payments,-17796000.0,-23107000.0,-44214000.0,-24932000.0
Long Term Debt Issuance,42365000.0,0.0,28589000.0,36050000.0
Investing Cash Flow,-39994000.0,-56281000.0,-488000.0,-95317000.0
Cash Flow From Continuing Investing Activities,-39994000.0,-56281000.0,-488000.0,-95317000.0
Net Other Investing Changes,970000.0,-2048000.0,3348000.0,-283000.0
Net Investment Purchase And Sale,11290000.0,-45236000.0,-31399000.0,-4678000.0
Sale Of Investment,40515000.0,24075000.0,46451000.0,41200000.0
Purchase Of Investment,-29225000.0,-69311000.0,-77850000.0,-45878000.0
Net Business Purchase And Sale,0.0,0.0,40431000.0,0.0
Sale Of Business,0.0,0.0,40431000.0,0.0
Net PPE Purchase And Sale,-1381000.0,-2080000.0,-1241000.0,-1325000.0
Purchase Of PPE,-1381000.0,-2080000.0,-1241000.0,-1325000.0
Operating Cash Flow,6288000.0,5209000.0,9939000.0,-1373000.0
Cash Flow From Continuing Operating Activities,6288000.0,5209000.0,9939000.0,-1373000.0
Change In Working Capital,2274000.0,-859000.0,500000.0,-2233000.0
Change In Other Working Capital,-70000.0,-84000.0,-94000.0,-89000.0
Change In Payables And Accrued Expense,3069000.0,45000.0,-490000.0,-525000.0
Change In Payable,3069000.0,45000.0,-490000.0,-525000.0
Change In Account Payable,3069000.0,45000.0,-490000.0,-525000.0
Change In Receivables,-725000.0,-820000.0,1084000.0,-1619000.0
Changes In Account Receivables,-725000.0,-820000.0,1084000.0,-1619000.0
Other Non Cash Items,-2321000.0,-3456000.0,337000.0,-7781000.0
Stock Based Compensation,45000.0,50000.0,43000.0,3000.0
Amortization Of Securities,49000.0,108000.0,222000.0,285000.0
Deferred Tax,-565000.0,533000.0,729000.0,1614000.0
Deferred Income Tax,-565000.0,533000.0,729000.0,1614000.0
Depreciation Amortization Depletion,2074000.0,2096000.0,2035000.0,1996000.0
Depreciation And Amortization,2074000.0,2096000.0,2035000.0,1996000.0
Amortization Cash Flow,27000.0,30000.0,19000.0,0.0
Amortization Of Intangibles,27000.0,30000.0,19000.0,0.0
Depreciation,2047000.0,2066000.0,2016000.0,1996000.0
Operating Gains Losses,753000.0,-208000.0,-748000.0,-1523000.0
Gain Loss On Investment Securities,922000.0,0.0,-84000.0,0.0
Net Income From Continuing Operations,-3346000.0,7448000.0,7072000.0,4598000.0
