,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,39698000.0,59188000.0,51112000.0,44999000.0
Repurchase Of Capital Stock,-10192000.0,-9250000.0,-5739000.0,-537000.0
Repayment Of Debt,-205356000.0,-4426000.0,-238534000.0,-9605000.0
Issuance Of Debt,284527000.0,3598000.0,180569000.0,0.0
Issuance Of Capital Stock,0.0,0.0,40134000.0,0.0
Capital Expenditure,-28529000.0,-22940000.0,-19223000.0,-1164000.0
Interest Paid Supplemental Data,14251000.0,6672000.0,4158000.0,8510000.0
Income Tax Paid Supplemental Data,56567000.0,47311000.0,37201000.0,62002000.0
End Cash Position,294152000.0,288027000.0,233097000.0,193970000.0
Beginning Cash Position,288027000.0,233097000.0,193970000.0,104010000.0
Changes In Cash,6125000.0,54930000.0,39127000.0,89960000.0
Financing Cash Flow,3421000.0,-20085000.0,-47748000.0,-51696000.0
Cash Flow From Continuing Financing Activities,3421000.0,-20085000.0,-47748000.0,-51696000.0
Net Other Financing Charges,-5006000.0,-4610000.0,-2150000.0,-1037000.0
Proceeds From Stock Option Exercised,1522000.0,8633000.0,9061000.0,10802000.0
Cash Dividends Paid,-62074000.0,-14030000.0,-31089000.0,-51319000.0
Common Stock Dividend Paid,-62074000.0,-14030000.0,-31089000.0,-51319000.0
Net Common Stock Issuance,-10192000.0,-9250000.0,34395000.0,-537000.0
Common Stock Payments,-10192000.0,-9250000.0,-5739000.0,-537000.0
Common Stock Issuance,0.0,0.0,40134000.0,0.0
Net Issuance Payments Of Debt,79171000.0,-828000.0,-57965000.0,-9605000.0
Net Short Term Debt Issuance,,,180000000.0,0.0
Short Term Debt Issuance,,,180000000.0,0.0
Net Long Term Debt Issuance,79171000.0,-828000.0,-57965000.0,-9605000.0
Long Term Debt Payments,-205356000.0,-4426000.0,-238534000.0,-9605000.0
Long Term Debt Issuance,284527000.0,3598000.0,180569000.0,0.0
Investing Cash Flow,-65523000.0,-7113000.0,16540000.0,95493000.0
Cash Flow From Continuing Investing Activities,-65523000.0,-7113000.0,16540000.0,95493000.0
Net Other Investing Changes,-23797000.0,4067000.0,56000.0,16355000.0
Dividends Received Cfi,0.0,400000.0,0.0,0.0
Net Investment Purchase And Sale,-5660000.0,29817000.0,39612000.0,48832000.0
Sale Of Investment,491000.0,31671000.0,67612000.0,50625000.0
Purchase Of Investment,-6151000.0,-1854000.0,-28000000.0,-1793000.0
Net Business Purchase And Sale,-7537000.0,-18457000.0,-3905000.0,31420000.0
Sale Of Business,0.0,0.0,12302000.0,52743000.0
Purchase Of Business,-7537000.0,-18457000.0,-16207000.0,-21323000.0
Net PPE Purchase And Sale,-28529000.0,-22940000.0,-19223000.0,-1114000.0
Sale Of PPE,,0.0,0.0,50000.0
Purchase Of PPE,-28529000.0,-22940000.0,-19223000.0,-1164000.0
Operating Cash Flow,68227000.0,82128000.0,70335000.0,46163000.0
Cash Flow From Continuing Operating Activities,68227000.0,82128000.0,70335000.0,46163000.0
Change In Working Capital,-23388000.0,-1955000.0,-33638000.0,4035000.0
Change In Other Working Capital,-14477000.0,6917000.0,-14005000.0,-7083000.0
Change In Other Current Liabilities,11936000.0,18841000.0,2064000.0,-11664000.0
Change In Other Current Assets,2864000.0,-243000.0,-1529000.0,-2205000.0
Change In Payables And Accrued Expense,-498000.0,-2519000.0,4109000.0,15819000.0
Change In Payable,-498000.0,-2519000.0,4109000.0,15819000.0
Change In Account Payable,-498000.0,-2519000.0,4109000.0,15819000.0
Change In Tax Payable,,-4470000.0,-3621000.0,-304000.0
Change In Income Tax Payable,,-4470000.0,-3621000.0,-304000.0
Change In Prepaid Assets,-2956000.0,818000.0,2708000.0,-6432000.0
Change In Receivables,-20257000.0,-25769000.0,-26985000.0,15600000.0
Changes In Account Receivables,-20568000.0,-33965000.0,-21634000.0,3011000.0
Other Non Cash Items,8666000.0,4698000.0,4400000.0,1347000.0
Stock Based Compensation,22040000.0,16101000.0,6745000.0,3383000.0
Unrealized Gain Loss On Investment Securities,4782000.0,25506000.0,10845000.0,11000.0
Provisionand Write Offof Assets,,,0.0,0.0
Asset Impairment Charge,0.0,0.0,15723000.0,0.0
Deferred Tax,-12444000.0,-14278000.0,7671000.0,396000.0
Deferred Income Tax,-12444000.0,-14278000.0,7671000.0,396000.0
Depreciation Amortization Depletion,17748000.0,17543000.0,17517000.0,18350000.0
Depreciation And Amortization,17748000.0,17543000.0,17517000.0,18350000.0
Operating Gains Losses,-7026000.0,-11228000.0,-4983000.0,-103442000.0
Earnings Losses From Equity Investments,-5579000.0,-4721000.0,1554000.0,-3694000.0
Gain Loss On Investment Securities,-1447000.0,-6507000.0,-6537000.0,-99839000.0
Gain Loss On Sale Of PPE,,0.0,0.0,91000.0
Net Income From Continuing Operations,57849000.0,45741000.0,46055000.0,122083000.0
