,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,1847718.0,1846302.0,1833385.0,1831863.0
Share Issued,1847718.0,1846302.0,1833385.0,1831863.0
Total Debt,1694992.461933,1929735.484822,2077549.371775,2330560.870793
Tangible Book Value,20990107.040555,23781683.613322,21728680.334426,19049729.445717
Invested Capital,20997362.430273,23790958.591217,21740877.005851,19120918.15929
Working Capital,9881343.283582,13621752.136752,8968151.872127,6006585.055993
Net Tangible Assets,20990107.040555,23781683.613322,21728680.334426,19049729.445717
Capital Lease Obligations,1694992.461933,1929735.484822,2077549.371775,2273891.119546
Common Stock Equity,20997362.430273,23790958.591217,21740877.005851,19064248.408043
Total Capitalization,20997362.430273,23790958.591217,21740877.005851,19064248.408043
Total Equity Gross Minority Interest,20997362.430273,23790958.591217,21740877.005851,19064248.408043
Stockholders Equity,20997362.430273,23790958.591217,21740877.005851,19064248.408043
Retained Earnings,4651113.372531,8016548.776894,5083812.018635,2444012.516076
Additional Paid In Capital,3741193.276044,3473625.110522,3671071.826324,3672004.2975
Capital Stock,12605055.781698,12300784.703802,12985993.160892,12948231.594467
Common Stock,12605055.781698,12300784.703802,12985993.160892,12948231.594467
Total Liabilities Net Minority Interest,2706718.679331,4012217.801356,2612487.647253,3853448.978952
Total Non Current Liabilities Net Minority Interest,1396310.116086,2464297.819039,1850058.822607,2762963.863358
Non Current Deferred Liabilities,0.0,807521.367521,0.0,685642.586028
Non Current Deferred Taxes Liabilities,0.0,807521.367521,0.0,685642.586028
Long Term Debt And Capital Lease Obligation,1396310.116086,1656776.451518,1850058.822607,2077321.27733
Long Term Capital Lease Obligation,1396310.116086,1656776.451518,1850058.822607,2077321.27733
Current Liabilities,1310408.563244,1547919.982317,762428.824646,1090485.115593
Current Debt And Capital Lease Obligation,298682.345847,272959.033304,227490.549168,253239.593463
Current Capital Lease Obligation,298682.345847,272959.033304,227490.549168,196569.842216
Current Debt,,,,56669.751247
Other Current Borrowings,,,,56669.751247
Payables And Accrued Expenses,1011726.217398,1274960.949013,534938.275478,837245.522131
Total Assets,23704081.109603,27803176.392573,24353364.653103,22917697.386995
Total Non Current Assets,12512329.262777,12633504.273504,14622783.95633,15820627.215408
Other Non Current Assets,7538.06724,,,
Non Current Prepaid Assets,56059.852254,56700.559976,62382.550862,64402.89846
Non Current Deferred Assets,74459.520579,0.0,221838.873116,685642.586028
Non Current Deferred Taxes Assets,74459.520579,0.0,221838.873116,685642.586028
Non Current Accounts Receivable,741896.577717,629896.109637,601268.215401,476567.646413
Goodwill And Other Intangible Assets,7255.389718,9274.977896,12196.671425,14518.962326
Other Intangible Assets,7255.389718,9274.977896,12196.671425,14518.962326
Net PPE,11625119.855269,11937632.625995,13725097.645527,14579495.122181
Accumulated Depreciation,-9786226.44354,-8572437.371058,-7631132.844975,-6167980.488723
Gross PPE,21411346.298809,20510069.997053,21356230.490502,20747475.610904
Leases,6668913.764511,6433012.820513,6842597.763172,6826576.272781
Other Properties,11237678.27529,10671597.406425,11182237.141378,10600970.858559
Machinery Furniture Equipment,715756.068144,679343.501326,640727.204279,629555.50676
Buildings And Improvements,2788998.190864,2726116.268789,2690668.381672,2690372.972803
Properties,0.0,0.0,0.0,0.0
Current Assets,11191751.846826,15169672.119069,9730580.696773,7097070.171586
Prepaid Assets,233824.061511,99567.491895,127777.603489,273569.591267
Inventory,4001950.097995,2768228.70616,1822783.172029,948962.483139
Finished Goods,543120.00603,268846.153846,227019.184013,408962.01261
Work In Process,2582507.914971,1862249.484232,1165165.25231,116190.909376
Raw Materials,876322.176994,637133.068081,430598.735706,423809.561153
Receivables,289505.502789,2125779.546124,1677379.178366,1664063.333229
Other Receivables,163397.406905,47751.252579,35960.220232,80165.626274
Accounts Receivable,126108.095884,2078028.293546,1641418.958134,1583897.706954
Cash Cash Equivalents And Short Term Investments,6666472.184532,10176096.374889,6102640.74289,4210474.763951
Cash And Cash Equivalents,6666472.184532,10176096.374889,6102640.74289,4210474.763951
Cash Financial,6666472.184532,10176096.374889,,
