,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-317932000.0,-39521000.0,-6118146000.0,-2304173000.0
Repurchase Of Capital Stock,0.0,-17742000.0,-2912000.0,0.0
Repayment Of Debt,-12824324000.0,-12723816000.0,-7759124000.0,-245742000.0
Issuance Of Debt,11886559000.0,13782873000.0,9558649000.0,1572638000.0
Issuance Of Capital Stock,0.0,0.0,7236417000.0,2171263000.0
Capital Expenditure,-83326000.0,-126887000.0,-451608000.0,-248476000.0
Interest Paid Supplemental Data,103848000.0,133731000.0,77100000.0,13037000.0
End Cash Position,1209705000.0,1858950000.0,670432000.0,1450448000.0
Beginning Cash Position,1858950000.0,670432000.0,1450448000.0,938559000.0
Effect Of Exchange Rate Changes,456000.0,35896000.0,-90778000.0,-67860000.0
Changes In Cash,-649701000.0,1152622000.0,-689238000.0,579749000.0
Financing Cash Flow,-934424000.0,1112383000.0,9042640000.0,3656665000.0
Cash Flow From Continuing Financing Activities,-934424000.0,1112383000.0,9042640000.0,3656665000.0
Net Other Financing Charges,,70000000.0,9610000.0,158506000.0
Proceeds From Stock Option Exercised,3341000.0,1068000.0,0.0,0.0
Net Preferred Stock Issuance,0.0,0.0,6646458000.0,2171263000.0
Preferred Stock Issuance,0.0,0.0,6646458000.0,2171263000.0
Net Common Stock Issuance,0.0,-17742000.0,587047000.0,0.0
Common Stock Payments,0.0,-17742000.0,-2912000.0,0.0
Common Stock Issuance,0.0,0.0,589959000.0,0.0
Net Issuance Payments Of Debt,-937765000.0,1059057000.0,1799525000.0,1326896000.0
Net Short Term Debt Issuance,-937765000.0,1116932000.0,1886525000.0,1234521000.0
Short Term Debt Payments,-12824324000.0,-12665941000.0,-7672124000.0,-210117000.0
Short Term Debt Issuance,11886559000.0,13782873000.0,9558649000.0,1444638000.0
Net Long Term Debt Issuance,0.0,-57875000.0,-87000000.0,92375000.0
Long Term Debt Payments,0.0,-57875000.0,-87000000.0,-35625000.0
Long Term Debt Issuance,,0.0,0.0,128000000.0
Investing Cash Flow,519329000.0,-47127000.0,-4065340000.0,-1021219000.0
Cash Flow From Continuing Investing Activities,519329000.0,-47127000.0,-4065340000.0,-1021219000.0
Net Other Investing Changes,,,10100000.0,-10100000.0
Net Investment Purchase And Sale,576414000.0,73975000.0,-3624379000.0,-763808000.0
Sale Of Investment,8743803000.0,6574015000.0,5454087000.0,542437000.0
Purchase Of Investment,-8167389000.0,-6500040000.0,-9078466000.0,-1306245000.0
Net PPE Purchase And Sale,-57085000.0,-121102000.0,-451061000.0,-247311000.0
Sale Of PPE,26241000.0,5785000.0,547000.0,1165000.0
Purchase Of PPE,-83326000.0,-126887000.0,-451608000.0,-248476000.0
Operating Cash Flow,-234606000.0,87366000.0,-5666538000.0,-2055697000.0
Cash Flow From Continuing Operating Activities,-234606000.0,87366000.0,-5666538000.0,-2055697000.0
Change In Working Capital,-481779000.0,391981000.0,161826000.0,762198000.0
Change In Other Working Capital,-12730000.0,9530000.0,103076000.0,70111000.0
Change In Other Current Liabilities,-98722000.0,-836467000.0,816491000.0,991000000.0
Change In Other Current Assets,172893000.0,899324000.0,-791524000.0,-1095563000.0
Change In Payables And Accrued Expense,-695940000.0,65065000.0,751081000.0,1081066000.0
Change In Accrued Expense,-135403000.0,152636000.0,164625000.0,182376000.0
Change In Payable,-560537000.0,-87571000.0,586456000.0,898690000.0
Change In Account Payable,-464506000.0,-171935000.0,478676000.0,804769000.0
Change In Prepaid Assets,-16508000.0,295188000.0,-413543000.0,-32925000.0
Change In Inventory,133012000.0,-67412000.0,-151041000.0,-224983000.0
Change In Receivables,36216000.0,26753000.0,-152714000.0,-26508000.0
Changes In Account Receivables,36216000.0,26753000.0,-152714000.0,-26508000.0
Other Non Cash Items,,5838000.0,,21334000.0
Stock Based Compensation,136646000.0,235876000.0,315362000.0,153110000.0
Provisionand Write Offof Assets,3980000.0,26228000.0,0.0,0.0
Depreciation Amortization Depletion,155001000.0,204207000.0,213082000.0,115354000.0
Depreciation And Amortization,155001000.0,204207000.0,213082000.0,115354000.0
Operating Gains Losses,42825000.0,30119000.0,72251000.0,69221000.0
Gain Loss On Investment Securities,,,44457000.0,-11450000.0
Net Foreign Currency Exchange Gain Loss,1963000.0,-36937000.0,-7689000.0,35049000.0
Gain Loss On Sale Of PPE,40862000.0,67056000.0,35483000.0,16481000.0
Net Income From Continuing Operations,-91279000.0,-806883000.0,-6429059000.0,-3176914000.0
