,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,50751778.0,50751778.0,50751778.0,50751778.0
Share Issued,50751778.0,50751778.0,50751778.0,50751778.0
Net Debt,34847194.0,54653127.0,54763433.0,36424335.0
Total Debt,35000000.0,55000000.0,55000000.0,40900000.0
Tangible Book Value,302500831.0,293167228.0,441576255.0,477472881.0
Invested Capital,337500831.0,348167228.0,496576255.0,518372881.0
Net Tangible Assets,302500831.0,293167228.0,441576255.0,477472881.0
Common Stock Equity,302500831.0,293167228.0,441576255.0,477472881.0
Total Capitalization,337500831.0,348167228.0,496576255.0,518372881.0
Total Equity Gross Minority Interest,302500831.0,293167228.0,441576255.0,477472881.0
Stockholders Equity,302500831.0,293167228.0,441576255.0,477472881.0
Retained Earnings,-99172616.0,-125250814.0,7131992.0,27396569.0
Additional Paid In Capital,401622695.0,418367290.0,434393511.0,450025560.0
Capital Stock,50752.0,50752.0,50752.0,50752.0
Common Stock,50752.0,50752.0,50752.0,50752.0
Total Liabilities Net Minority Interest,42721323.0,61900590.0,66442773.0,50268437.0
Long Term Debt And Capital Lease Obligation,35000000.0,55000000.0,55000000.0,40900000.0
Payables,5392403.0,5320804.0,9052811.0,8138727.0
Other Payable,781009.0,653523.0,1404203.0,1288597.0
Accounts Payable,4611394.0,4667281.0,7648608.0,6850130.0
Total Assets,345222154.0,355067818.0,508019028.0,527741318.0
Investments And Advances,344358130.0,354159152.0,506692071.0,522452692.0
Investmentin Financial Assets,344358130.0,354159152.0,506692071.0,522452692.0
Available For Sale Securities,4102967.0,4014113.0,3295215.0,1785775.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,340255163.0,350145039.0,503396856.0,520666917.0
Prepaid Assets,63511.0,82636.0,73047.0,90864.0
Receivables,594600.0,420145.0,964246.0,665052.0
Taxes Receivable,53107.0,59012.0,53097.0,57045.0
Cash And Cash Equivalents,152806.0,346873.0,236567.0,4475665.0
Cash Financial,152806.0,346873.0,236567.0,4475665.0
Cash Cash Equivalents And Federal Funds Sold,152806.0,346873.0,236567.0,4475665.0
