,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-23694000.0,2949000.0,-13839000.0,-9429000.0
Total Unusual Items,2535000.0,-20698000.0,40000.0,-54000.0
Total Unusual Items Excluding Goodwill,2535000.0,-20698000.0,40000.0,-54000.0
Net Income From Continuing Operation Net Minority Interest,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Reconciled Depreciation,-1388000.0,388000.0,382000.0,157000.0
EBITDA,-21159000.0,-17749000.0,-13799000.0,-9483000.0
EBIT,-21159000.0,-18137000.0,-14181000.0,-9640000.0
Net Interest Income,640000.0,-2000.0,-4000.0,-8000.0
Interest Expense,,2000.0,4000.0,8000.0
Normalized Income,-20519000.0,-18139000.0,-14225000.0,-9594000.0
Net Income From Continuing And Discontinued Operation,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Total Expenses,21159000.0,18137000.0,14221000.0,11600000.0
Total Operating Income As Reported,-18559000.0,-38829000.0,-14221000.0,-9586000.0
Diluted Average Shares,9651000.0,8143000.0,7364000.0,4601416.0
Basic Average Shares,9651000.0,8143000.0,7364000.0,4601416.0
Diluted EPS,-1.87,-4.77,-0.16,-2.04
Basic EPS,-1.87,-4.77,-0.16,-2.04
Diluted NI Availto Com Stockholders,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Net Income Common Stockholders,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Net Income,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Net Income Including Noncontrolling Interests,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Net Income Continuous Operations,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Tax Provision,,,,0.0
Pretax Income,-17984000.0,-38837000.0,-14185000.0,-9648000.0
Other Income Expense,2535000.0,-20698000.0,40000.0,-54000.0
Special Income Charges,2600000.0,-20692000.0,0.0,0.0
Other Special Charges,-2600000.0,1600000.0,,
Impairment Of Capital Assets,0.0,19092000.0,0.0,0.0
Gain On Sale Of Security,-65000.0,-6000.0,40000.0,-54000.0
Net Non Operating Interest Income Expense,640000.0,-2000.0,-4000.0,-8000.0
Total Other Finance Cost,-640000.0,2000.0,,
Interest Expense Non Operating,,2000.0,4000.0,8000.0
Operating Income,-21159000.0,-18137000.0,-14221000.0,-9586000.0
Operating Expense,21159000.0,18137000.0,14221000.0,11600000.0
Research And Development,15169000.0,12392000.0,8794000.0,6034000.0
Selling General And Administration,5990000.0,5745000.0,5427000.0,5566000.0
General And Administrative Expense,5990000.0,5745000.0,5427000.0,5566000.0
Other Gand A,5990000.0,5745000.0,5427000.0,5566000.0
Total Revenue,0.0,0.0,0.0,2014000.0
Operating Revenue,0.0,0.0,0.0,2014000.0
