,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,39461000.0,33136000.0,31565000.0,35592000.0
Repurchase Of Capital Stock,-10046000.0,-14314000.0,-8272000.0,-4367000.0
Repayment Of Debt,-112855000.0,-3129584000.0,-20380000.0,-134400000.0
Issuance Of Debt,121700000.0,3128700000.0,5000000.0,94000000.0
Issuance Of Capital Stock,195000.0,114000.0,114000.0,19000.0
Capital Expenditure,-13484000.0,-6872000.0,-8718000.0,-8371000.0
Interest Paid Supplemental Data,44145000.0,11311000.0,7064000.0,14972000.0
Income Tax Paid Supplemental Data,23806000.0,14135000.0,16760000.0,10181000.0
End Cash Position,247468000.0,119351000.0,296860000.0,170219000.0
Beginning Cash Position,119351000.0,296860000.0,170219000.0,86452000.0
Changes In Cash,128117000.0,-177509000.0,126641000.0,83767000.0
Financing Cash Flow,-193824000.0,-39711000.0,180244000.0,245832000.0
Cash Flow From Continuing Financing Activities,-193824000.0,-39711000.0,180244000.0,245832000.0
Cash Dividends Paid,-11959000.0,-7822000.0,-8733000.0,-6147000.0
Common Stock Dividend Paid,-11959000.0,-7822000.0,-8733000.0,-6147000.0
Net Common Stock Issuance,-9851000.0,-14200000.0,-8158000.0,-4348000.0
Common Stock Payments,-10046000.0,-14314000.0,-8272000.0,-4367000.0
Common Stock Issuance,195000.0,114000.0,114000.0,19000.0
Net Issuance Payments Of Debt,8845000.0,-884000.0,-15380000.0,-40400000.0
Net Long Term Debt Issuance,8845000.0,-884000.0,-15380000.0,-40400000.0
Long Term Debt Payments,-112855000.0,-3129584000.0,-20380000.0,-134400000.0
Long Term Debt Issuance,121700000.0,3128700000.0,5000000.0,94000000.0
Investing Cash Flow,268996000.0,-177806000.0,-93886000.0,-206028000.0
Cash Flow From Continuing Investing Activities,268996000.0,-177806000.0,-93886000.0,-206028000.0
Net Other Investing Changes,-1791000.0,-3942000.0,2158000.0,2072000.0
Dividends Received Cfi,3671000.0,4368000.0,4486000.0,3815000.0
Net Investment Purchase And Sale,228051000.0,-127724000.0,-50647000.0,104457000.0
Sale Of Investment,254697000.0,14690000.0,43120000.0,133221000.0
Purchase Of Investment,-26646000.0,-142414000.0,-93767000.0,-28764000.0
Net Business Purchase And Sale,89959000.0,154364000.0,0.0,35296000.0
Net PPE Purchase And Sale,-13484000.0,-6872000.0,-8170000.0,-8087000.0
Sale Of PPE,0.0,0.0,548000.0,284000.0
Purchase Of PPE,-13484000.0,-6872000.0,-8718000.0,-8371000.0
Operating Cash Flow,52945000.0,40008000.0,40283000.0,43963000.0
Cash Flow From Continuing Operating Activities,52945000.0,40008000.0,40283000.0,43963000.0
Change In Working Capital,12480000.0,-411000.0,-4359000.0,6981000.0
Change In Other Current Liabilities,15920000.0,-2407000.0,-5013000.0,6440000.0
Change In Other Current Assets,-2006000.0,2877000.0,1862000.0,-1876000.0
Other Non Cash Items,-8445000.0,-4961000.0,3262000.0,1156000.0
Stock Based Compensation,2142000.0,1662000.0,1393000.0,1081000.0
Amortization Of Securities,-2377000.0,315000.0,807000.0,689000.0
Deferred Tax,-1724000.0,-869000.0,-1000.0,-116000.0
Deferred Income Tax,-1724000.0,-869000.0,-1000.0,-116000.0
Depreciation Amortization Depletion,8397000.0,3974000.0,3185000.0,3172000.0
Depreciation And Amortization,8397000.0,3974000.0,3185000.0,3172000.0
Amortization Cash Flow,6324000.0,2318000.0,1405000.0,1636000.0
Amortization Of Intangibles,6324000.0,2318000.0,1405000.0,1636000.0
Depreciation,2073000.0,1656000.0,1780000.0,1536000.0
Operating Gains Losses,-36724000.0,-7116000.0,-12548000.0,-14171000.0
Earnings Losses From Equity Investments,-5187000.0,-5613000.0,-5143000.0,-5806000.0
Gain Loss On Investment Securities,7901000.0,0.0,3000.0,-3233000.0
Gain Loss On Sale Of PPE,363000.0,57000.0,-37000.0,178000.0
Gain Loss On Sale Of Business,-38904000.0,0.0,0.0,
Net Income From Continuing Operations,74514000.0,45214000.0,45444000.0,38046000.0
