,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,26484411.0,,,
Ordinary Shares Number,621664326.0,645000000.0,645000000.0,645000000.0
Share Issued,648148737.0,645000000.0,645000000.0,645000000.0
Net Debt,11260000000.0,14774000000.0,15143000000.0,10592000000.0
Total Debt,11872000000.0,15326000000.0,15680000000.0,11246000000.0
Tangible Book Value,11766000000.0,9380000000.0,27086000000.0,37232000000.0
Invested Capital,23638000000.0,24706000000.0,42766000000.0,48478000000.0
Working Capital,,,4579000000.0,14055000000.0
Net Tangible Assets,11766000000.0,9380000000.0,27086000000.0,37232000000.0
Common Stock Equity,11766000000.0,9380000000.0,27086000000.0,37232000000.0
Total Capitalization,23388000000.0,23206000000.0,34449000000.0,48478000000.0
Total Equity Gross Minority Interest,12635000000.0,10319000000.0,28928000000.0,39832000000.0
Minority Interest,869000000.0,939000000.0,1842000000.0,2600000000.0
Stockholders Equity,11766000000.0,9380000000.0,27086000000.0,37232000000.0
Other Equity Interest,,,,22573000000.0
Gains Losses Not Affecting Retained Earnings,-13458000000.0,-16863000000.0,10167000000.0,14653000000.0
Other Equity Adjustments,-13458000000.0,-16863000000.0,10167000000.0,14653000000.0
Treasury Stock,503000000.0,0.0,,
Retained Earnings,17572000000.0,18207000000.0,8859000000.0,0.0
Additional Paid In Capital,8149000000.0,8030000000.0,8054000000.0,0.0
Capital Stock,6000000.0,6000000.0,6000000.0,6000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Total Liabilities Net Minority Interest,366635000000.0,350003000000.0,387284000000.0,370323000000.0
Total Non Current Liabilities Net Minority Interest,,,343823000000.0,333534000000.0
Other Non Current Liabilities,,,336460000000.0,322288000000.0
Long Term Debt And Capital Lease Obligation,11622000000.0,13826000000.0,7363000000.0,11246000000.0
Long Term Debt,11622000000.0,13826000000.0,7363000000.0,11246000000.0
Current Liabilities,,,43461000000.0,36789000000.0
Current Debt And Capital Lease Obligation,250000000.0,1500000000.0,8317000000.0,0.0
Current Debt,250000000.0,1500000000.0,8317000000.0,0.0
Current Notes Payable,250000000.0,1500000000.0,8317000000.0,0.0
Payables And Accrued Expenses,25957000000.0,26551000000.0,35144000000.0,36789000000.0
Payables,25957000000.0,26551000000.0,35144000000.0,36789000000.0
Other Payable,25957000000.0,26551000000.0,35144000000.0,36789000000.0
Accounts Payable,,,35144000000.0,36789000000.0
Total Assets,379270000000.0,360322000000.0,416212000000.0,410155000000.0
Total Non Current Assets,,,368172000000.0,359311000000.0
Other Non Current Assets,,,143818000000.0,135583000000.0
Non Current Deferred Assets,,,12895000000.0,11003000000.0
Non Current Deferred Taxes Assets,,,4837000000.0,3640000000.0
Investments And Advances,175504000000.0,165132000000.0,206363000000.0,208565000000.0
Other Investments,,,8218000000.0,6487000000.0
Investmentin Financial Assets,,,200892000000.0,199330000000.0
Held To Maturity Securities,,,200650000000.0,198721000000.0
Available For Sale Securities,,,242000000.0,609000000.0
Investment Properties,,,2349000000.0,6908000000.0
Current Assets,,,48040000000.0,50844000000.0
Receivables,594000000.0,916000000.0,884000000.0,860000000.0
Other Receivables,,,1760000000.0,1781000000.0
Loans Receivable,,,39388000000.0,38314000000.0
Accounts Receivable,594000000.0,916000000.0,884000000.0,860000000.0
Allowance For Doubtful Accounts Receivable,,,-1000000.0,-2000000.0
Gross Accounts Receivable,,,885000000.0,862000000.0
Cash Cash Equivalents And Short Term Investments,171475000000.0,161745000000.0,204576000000.0,207830000000.0
Other Short Term Investments,170863000000.0,161193000000.0,204039000000.0,207176000000.0
Cash And Cash Equivalents,612000000.0,552000000.0,537000000.0,654000000.0
Cash Financial,,,537000000.0,654000000.0
