,2024-10-31,2023-10-31,2022-10-31,2021-10-31
Free Cash Flow,33230715.0,25003294.0,79133633.0,-33682494.0
Repayment Of Debt,,,-41799213.0,
Issuance Of Debt,3625633.0,14761701.0,,76432468.0
End Cash Position,-3780614.0,0.0,4688786.0,4876863.0
Beginning Cash Position,0.0,4688786.0,4876863.0,3079130.0
Effect Of Exchange Rate Changes,-1.0,-53355.0,57002.0,43576.0
Changes In Cash,-3780613.0,-4635431.0,-245079.0,1754157.0
Financing Cash Flow,-37011328.0,-29638725.0,-79378712.0,35436651.0
Net Other Financing Charges,-11709.0,-3404609.0,3416318.0,0.0
Cash Dividends Paid,-40625252.0,-40995817.0,-40995817.0,-40995817.0
Common Stock Dividend Paid,-40625252.0,-40995817.0,-40995817.0,-40995817.0
Net Issuance Payments Of Debt,3625633.0,14761701.0,-41799213.0,76432468.0
Net Long Term Debt Issuance,3625633.0,14761701.0,-41799213.0,76432468.0
Long Term Debt Payments,,,-41799213.0,
Long Term Debt Issuance,3625633.0,14761701.0,,76432468.0
Operating Cash Flow,33230715.0,25003294.0,79133633.0,-33682494.0
Change In Working Capital,351723.0,89928.0,-444235.0,681812.0
Change In Other Current Liabilities,0.0,0.0,0.0,0.0
Change In Accrued Expense,54805.0,-18070.0,-314752.0,279756.0
Change In Payable,4969.0,131729.0,5131.0,236615.0
Change In Prepaid Assets,-40467.0,5234.0,9934.0,-4115.0
Change In Receivables,332416.0,-28965.0,-144548.0,169556.0
Gain Loss On Investment Securities,-62225726.0,40420595.0,261157478.0,-212683141.0
Net Foreign Currency Exchange Gain Loss,-8335.0,32190.0,-27918.0,-26598.0
Net Income From Continuing Operations,95113053.0,-15539419.0,-181551692.0,178345433.0
