,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,39152455.0,37174879.0,23589228.0,20529241.0
Share Issued,39152455.0,37174879.0,23589228.0,20529241.0
Net Debt,2386138.0,4119307.0,5376034.0,6052442.0
Total Debt,3117782.0,4455015.0,6989602.0,7089571.0
Tangible Book Value,2434045.0,-796504.0,-4389229.0,-8918315.0
Invested Capital,7670772.0,6146775.0,4865697.0,-1221245.0
Working Capital,1949205.0,-2245995.0,-4259619.0,-8329781.0
Net Tangible Assets,2436244.0,-796504.0,-4389229.0,-8468315.0
Capital Lease Obligations,556793.0,186436.0,421252.0,622244.0
Common Stock Equity,5109783.0,1878196.0,-1702653.0,-7688572.0
Preferred Stock Equity,2199.0,,,450000.0
Total Capitalization,5111982.0,1878196.0,-621568.0,-6035250.0
Total Equity Gross Minority Interest,5869198.0,1878196.0,-1721712.0,-7238572.0
Minority Interest,757216.0,0.0,-19059.0,0.0
Stockholders Equity,5111982.0,1878196.0,-1702653.0,-7238572.0
Other Equity Interest,,,,61179.0
Gains Losses Not Affecting Retained Earnings,-196827.0,-160673.0,,
Other Equity Adjustments,-196827.0,-160673.0,,
Retained Earnings,-22984163.0,-17276536.0,-17423930.0,-17651482.0
Additional Paid In Capital,28251621.0,19278230.0,15697688.0,9080560.0
Capital Stock,41351.0,37175.0,23589.0,1271171.0
Common Stock,39152.0,37175.0,23589.0,821171.0
Preferred Stock,2199.0,0.0,0.0,450000.0
Total Liabilities Net Minority Interest,5059413.0,6236133.0,8153986.0,11362243.0
Total Non Current Liabilities Net Minority Interest,257890.0,1.0,1288863.0,1576435.0
Other Non Current Liabilities,,1.0,-14765.0,1.0
Non Current Accrued Expenses,47904.0,0.0,,
Long Term Debt And Capital Lease Obligation,209986.0,0.0,1288863.0,1576434.0
Long Term Capital Lease Obligation,209986.0,0.0,207778.0,373112.0
Long Term Debt,,,1081085.0,1203322.0
Current Liabilities,4801523.0,6236132.0,6865123.0,9785808.0
Other Current Liabilities,,588178.0,256683.0,2008802.0
Current Deferred Liabilities,243310.0,113475.0,57040.0,115730.0
Current Deferred Revenue,243310.0,113475.0,57040.0,115730.0
Current Debt And Capital Lease Obligation,2907796.0,4455015.0,5700739.0,5513137.0
Current Capital Lease Obligation,346807.0,186436.0,213474.0,249132.0
Current Debt,2560989.0,4268579.0,5487265.0,5264005.0
Other Current Borrowings,1934956.0,3092055.0,1819551.0,1141501.0
Line Of Credit,626033.0,998820.0,1169638.0,1680350.0
Current Notes Payable,0.0,177704.0,2498076.0,2442154.0
Current Provisions,100000.0,100000.0,100000.0,100000.0
Payables And Accrued Expenses,1550417.0,979464.0,750661.0,2048139.0
Current Accrued Expenses,104775.0,102370.0,143847.0,503595.0
Interest Payable,,119030.0,135662.0,477941.0
Payables,1445642.0,877094.0,606814.0,1544544.0
Total Tax Payable,481597.0,16660.0,,
Accounts Payable,964045.0,860434.0,606814.0,1544544.0
Total Assets,10928611.0,8114329.0,6432274.0,4123671.0
Total Non Current Assets,4177883.0,4124193.0,3826770.0,2667644.0
Other Non Current Assets,67133.0,30892.0,26801.0,25400.0
Non Current Accounts Receivable,902354.0,684770.0,684770.0,752500.0
Investments And Advances,0.0,561656.0,0.0,
Long Term Equity Investment,0.0,561656.0,0.0,
Goodwill And Other Intangible Assets,2675738.0,2674700.0,2686576.0,1229743.0
Other Intangible Assets,1927762.0,1926724.0,1938600.0,481767.0
Goodwill,747976.0,747976.0,747976.0,747976.0
Net PPE,532658.0,172175.0,428623.0,660001.0
Accumulated Depreciation,-1430337.0,-1415444.0,-1397244.0,-1372798.0
Gross PPE,1962995.0,1587619.0,1825867.0,2032799.0
Leases,,75436.0,75436.0,75436.0
Other Properties,1962995.0,1587619.0,1750431.0,1957363.0
Properties,,0.0,0.0,0.0
Current Assets,6750728.0,3990137.0,2605504.0,1456027.0
Other Current Assets,,-1.0,20000.0,
Current Deferred Assets,11000.0,204556.0,0.0,
Prepaid Assets,2581874.0,597816.0,40380.0,
Inventory,974894.0,500586.0,462192.0,557820.0
Inventories Adjustments Allowances,-934344.0,-897808.0,-321104.0,-250000.0
Other Inventories,1909238.0,1398394.0,783296.0,-250000.0
Finished Goods,,,381138.0,
Work In Process,,,2425.0,2246.0
Raw Materials,,,78629.0,805574.0
Receivables,1959730.0,1702151.0,910616.0,483322.0
Other Receivables,,217584.0,217584.0,217584.0
Duefrom Related Parties Current,752066.0,0.0,,
Loans Receivable,200826.0,116000.0,0.0,
Accounts Receivable,1758904.0,1368567.0,693032.0,265738.0
Allowance For Doubtful Accounts Receivable,-95000.0,-95000.0,-75000.0,-75000.0
Gross Accounts Receivable,1853904.0,1463567.0,768032.0,340738.0
Cash Cash Equivalents And Short Term Investments,1223230.0,985028.0,1192316.0,414885.0
Other Short Term Investments,1048379.0,835756.0,0.0,
Cash And Cash Equivalents,174851.0,149272.0,1192316.0,414885.0
Cash Financial,174851.0,149272.0,1192316.0,414885.0
