,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1260.0,-27930.0,427680.0,-36650.0
Tax Rate For Calcs,0.21,0.21,0.27,0.05
Normalized EBITDA,-112528000.0,-104644000.0,-67579000.0,-34474000.0
Total Unusual Items,-6000.0,-133000.0,1584000.0,-733000.0
Total Unusual Items Excluding Goodwill,-6000.0,-133000.0,1584000.0,-733000.0
Net Income From Continuing Operation Net Minority Interest,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Reconciled Depreciation,3525000.0,1622000.0,984000.0,900000.0
EBITDA,-112534000.0,-104777000.0,-65995000.0,-35207000.0
EBIT,-116059000.0,-106399000.0,-66979000.0,-36107000.0
Net Interest Income,,,140000.0,216000.0
Interest Expense,,,8000.0,20000.0
Interest Income,,,148000.0,236000.0
Normalized Income,-102065260.0,-99315930.0,-68079320.0,-33611650.0
Net Income From Continuing And Discontinued Operation,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Total Expenses,150536000.0,120250000.0,76577000.0,48485000.0
Total Operating Income As Reported,-116059000.0,-106399000.0,-66979000.0,-36124000.0
Diluted Average Shares,73807597.0,60801133.0,31663243.0,27657420.0
Basic Average Shares,73807597.0,60801133.0,31663243.0,27657420.0
Diluted EPS,-1.38,-1.64,-2.11,-1.240463
Basic EPS,-1.38,-1.64,-2.11,-1.240463
Diluted NI Availto Com Stockholders,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Net Income Common Stockholders,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Net Income,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Net Income Including Noncontrolling Interests,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Net Income Continuous Operations,-102070000.0,-99421000.0,-66923000.0,-34308000.0
Tax Provision,193000.0,70000.0,321000.0,-1819000.0
Pretax Income,-101877000.0,-99351000.0,-66602000.0,-36127000.0
Other Income Expense,14182000.0,7048000.0,377000.0,-219000.0
Other Non Operating Income Expenses,14188000.0,7181000.0,-1207000.0,514000.0
Special Income Charges,,0.0,1584000.0,0.0
Other Special Charges,,,-1584000.0,
Gain On Sale Of Security,-6000.0,-133000.0,,-733000.0
Net Non Operating Interest Income Expense,,,140000.0,216000.0
Interest Expense Non Operating,,,8000.0,20000.0
Interest Income Non Operating,,,148000.0,236000.0
Operating Income,-116059000.0,-106399000.0,-66979000.0,-36124000.0
Operating Expense,150536000.0,120250000.0,76577000.0,48485000.0
Research And Development,112075000.0,82230000.0,52255000.0,34425000.0
Selling General And Administration,38461000.0,38020000.0,24322000.0,14060000.0
General And Administrative Expense,38461000.0,38020000.0,24322000.0,14060000.0
Other Gand A,38461000.0,38020000.0,24322000.0,14060000.0
Total Revenue,34477000.0,13851000.0,9598000.0,12361000.0
Operating Revenue,34477000.0,13851000.0,9598000.0,12361000.0
