,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,14468229.0,11627609.0,10215792.0,9541159.0
Share Issued,14468229.0,11627609.0,10215792.0,9541159.0
Total Debt,,,,66503.0
Tangible Book Value,4666685.0,7315021.0,12410241.0,2701586.0
Invested Capital,4666685.0,7315021.0,12410241.0,2768089.0
Working Capital,4666685.0,7315021.0,12410241.0,2751464.0
Net Tangible Assets,4666685.0,7315021.0,12410241.0,2701586.0
Common Stock Equity,4666685.0,7315021.0,12410241.0,2701586.0
Total Capitalization,4666685.0,7315021.0,12410241.0,2751464.0
Total Equity Gross Minority Interest,4666685.0,7315021.0,12410241.0,2701586.0
Stockholders Equity,4666685.0,7315021.0,12410241.0,2701586.0
Gains Losses Not Affecting Retained Earnings,,-38641085.0,-26548309.0,-13800612.0
Other Equity Adjustments,,-38641085.0,-26548309.0,-13800612.0
Retained Earnings,-53218853.0,-38641085.0,-26548309.0,-13800612.0
Additional Paid In Capital,57871070.0,45944478.0,38948334.0,0.0
Capital Stock,14468.0,11628.0,10216.0,16502198.0
Common Stock,14468.0,11628.0,10216.0,16502198.0
Total Partnership Capital,-53218853.0,-38641085.0,,
Total Liabilities Net Minority Interest,3042438.0,2061685.0,843909.0,522434.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,49878.0
Long Term Debt And Capital Lease Obligation,,,,49878.0
Long Term Debt,,,,49878.0
Current Liabilities,3042438.0,2061685.0,843909.0,472556.0
Current Debt And Capital Lease Obligation,,,,16625.0
Current Debt,,,,16625.0
Other Current Borrowings,,,,16625.0
Pensionand Other Post Retirement Benefit Plans Current,716307.0,542895.0,508343.0,317068.0
Payables And Accrued Expenses,2326131.0,1518790.0,335566.0,138863.0
Current Accrued Expenses,2322322.0,1489251.0,272192.0,138863.0
Payables,3809.0,29539.0,63374.0,
Other Payable,3809.0,29539.0,63374.0,
Total Assets,7709123.0,9376706.0,13254150.0,3224020.0
Total Non Current Assets,0.0,0.0,0.0,0.0
Current Assets,7709123.0,9376706.0,13254150.0,3224020.0
Prepaid Assets,105776.0,264955.0,295304.0,48609.0
Receivables,129159.0,0.0,,
Other Receivables,129159.0,,,
Cash Cash Equivalents And Short Term Investments,7474188.0,9111751.0,12958846.0,3175411.0
Cash And Cash Equivalents,7474188.0,9111751.0,12958846.0,3175411.0
Cash Financial,7474188.0,9111751.0,12958846.0,3175411.0
