,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,22062000000.0,24248000000.0,21990000000.0,16790000000.0
Repurchase Of Capital Stock,-1972000000.0,-1487000000.0,-934000000.0,-978000000.0
Repayment Of Debt,-4149000000.0,-14433000000.0,-9414000000.0,-5683000000.0
Issuance Of Debt,0.0,2000000000.0,1000000000.0,3000000000.0
Capital Expenditure,-777000000.0,-695000000.0,-787000000.0,-798000000.0
Interest Paid Supplemental Data,2469000000.0,2546000000.0,2712000000.0,2619000000.0
Income Tax Paid Supplemental Data,4702000000.0,2988000000.0,3648000000.0,1674000000.0
End Cash Position,12814000000.0,9201000000.0,9746000000.0,8449000000.0
Beginning Cash Position,9201000000.0,9746000000.0,8449000000.0,39924000000.0
Effect Of Exchange Rate Changes,5000000.0,-62000000.0,-97000000.0,-5000000.0
Changes In Cash,3608000000.0,-483000000.0,1394000000.0,-31470000000.0
Financing Cash Flow,-17222000000.0,-24803000000.0,-19039000000.0,-11501000000.0
Cash Flow From Continuing Financing Activities,-17222000000.0,-24803000000.0,-19039000000.0,-11501000000.0
Net Other Financing Charges,-742000000.0,-1102000000.0,-674000000.0,-333000000.0
Proceeds From Stock Option Exercised,180000000.0,262000000.0,244000000.0,209000000.0
Cash Dividends Paid,-10539000000.0,-10043000000.0,-9261000000.0,-7716000000.0
Common Stock Dividend Paid,-10539000000.0,-10043000000.0,-9261000000.0,-7716000000.0
Net Common Stock Issuance,-1972000000.0,-1487000000.0,-934000000.0,-978000000.0
Common Stock Payments,-1972000000.0,-1487000000.0,-934000000.0,-978000000.0
Net Issuance Payments Of Debt,-4149000000.0,-12433000000.0,-8414000000.0,-2683000000.0
Net Short Term Debt Issuance,,,0.0,0.0
Short Term Debt Payments,,,0.0,0.0
Short Term Debt Issuance,,,,0.0
Net Long Term Debt Issuance,-4149000000.0,-12433000000.0,-8414000000.0,-2683000000.0
Long Term Debt Payments,-4149000000.0,-14433000000.0,-9414000000.0,-5683000000.0
Long Term Debt Issuance,0.0,2000000000.0,1000000000.0,3000000000.0
Investing Cash Flow,-2009000000.0,-623000000.0,-2344000000.0,-37557000000.0
Cash Flow From Continuing Investing Activities,-2009000000.0,-623000000.0,-2344000000.0,-37557000000.0
Net Other Investing Changes,13000000.0,774000000.0,366000000.0,1387000000.0
Net Investment Purchase And Sale,-22000000.0,92000000.0,-21000000.0,1464000000.0
Sale Of Investment,55000000.0,1530000000.0,98000000.0,1525000000.0
Purchase Of Investment,-77000000.0,-1438000000.0,-119000000.0,-61000000.0
Net Business Purchase And Sale,-1223000000.0,-794000000.0,-1902000000.0,-39610000000.0
Purchase Of Business,-1223000000.0,-794000000.0,-1902000000.0,-39610000000.0
Net PPE Purchase And Sale,-777000000.0,-695000000.0,-787000000.0,-798000000.0
Purchase Of PPE,-777000000.0,-695000000.0,-787000000.0,-798000000.0
Operating Cash Flow,22839000000.0,24943000000.0,22777000000.0,17588000000.0
Cash Flow From Continuing Operating Activities,22839000000.0,24943000000.0,22777000000.0,17588000000.0
Change In Working Capital,2813000000.0,-94000000.0,-1231000000.0,106000000.0
Change In Other Working Capital,-488000000.0,542000000.0,-1290000000.0,-573000000.0
Change In Payables And Accrued Expense,3840000000.0,1769000000.0,1719000000.0,1514000000.0
Change In Payable,3840000000.0,1769000000.0,1719000000.0,1514000000.0
Change In Account Payable,3840000000.0,1769000000.0,1719000000.0,1514000000.0
Change In Prepaid Assets,-188000000.0,-264000000.0,-197000000.0,134000000.0
Change In Inventory,-417000000.0,-686000000.0,-142000000.0,-40000000.0
Change In Receivables,66000000.0,-1455000000.0,-1321000000.0,-929000000.0
Changes In Account Receivables,66000000.0,-1455000000.0,-1321000000.0,-929000000.0
Other Non Cash Items,4811000000.0,3144000000.0,3999000000.0,7992000000.0
Stock Based Compensation,747000000.0,671000000.0,692000000.0,753000000.0
Provisionand Write Offof Assets,-443000000.0,2243000000.0,163000000.0,-31000000.0
Asset Impairment Charge,4229000000.0,770000000.0,50000000.0,0.0
Deferred Tax,-2889000000.0,-1931000000.0,-898000000.0,-2325000000.0
Deferred Income Tax,-2889000000.0,-1931000000.0,-898000000.0,-2325000000.0
Depreciation Amortization Depletion,8698000000.0,8467000000.0,8521000000.0,6471000000.0
Depreciation And Amortization,8698000000.0,8467000000.0,8521000000.0,6471000000.0
Amortization Cash Flow,7946000000.0,7689000000.0,7718000000.0,5805000000.0
Amortization Of Intangibles,7946000000.0,7689000000.0,7718000000.0,5805000000.0
Depreciation,752000000.0,778000000.0,803000000.0,666000000.0
Operating Gains Losses,,-172000000.0,-68000000.0,
Gain Loss On Sale Of Business,0.0,-172000000.0,-68000000.0,0.0
Net Income From Continuing Operations,4873000000.0,11845000000.0,11549000000.0,4622000000.0
