,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,223635718.0,-158670718.0,353576697.0,73715702.0
Reconciled Depreciation,71367.0,7392.0,7231.0,7317.0
Net Interest Income,3859707.0,905872.0,5595.0,199056.0
Interest Income,3859707.0,905872.0,5595.0,199056.0
Normalized Income,223635718.0,-158670718.0,353576697.0,73715702.0
Net Income From Continuing And Discontinued Operation,223635718.0,-158670718.0,353576697.0,73715702.0
Diluted Average Shares,,27309934.0,26249198.0,25419208.0
Basic Average Shares,,27309934.0,26249198.0,25419208.0
Diluted EPS,,-5.81,13.47,2.9
Basic EPS,,-5.81,13.47,2.9
Diluted NI Availto Com Stockholders,223635718.0,-158670718.0,353576697.0,73715702.0
Net Income Common Stockholders,223635718.0,-158670718.0,353576697.0,73715702.0
Net Income,223635718.0,-158670718.0,353576697.0,73715702.0
Net Income Including Noncontrolling Interests,223635718.0,-158670718.0,353576697.0,73715702.0
Net Income Continuous Operations,223635718.0,-158670718.0,353576697.0,73715702.0
Pretax Income,223635718.0,-158670718.0,353576697.0,73715702.0
Gain On Sale Of Security,36160458.0,52832845.0,75563512.0,24994234.0
Operating Expense,6808671.0,6022516.0,6731245.0,6178869.0
Other Operating Expenses,175192.0,201468.0,203127.0,202747.0
Selling General And Administration,6633479.0,5821048.0,6528118.0,5976122.0
General And Administrative Expense,6633479.0,5821048.0,6528118.0,5976122.0
Total Revenue,230444389.0,-152648202.0,360307942.0,79894571.0
Operating Revenue,230444389.0,-152648202.0,360307942.0,79894571.0
