,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,204724217.0,-322523677.0,121289094.0,128428141.0
Net Interest Income,60102478.0,64027791.0,69250351.0,7455493.0
Interest Expense,1397752.0,2900624.0,2133610.0,
Interest Income,61500230.0,66928415.0,71383961.0,7455493.0
Normalized Income,204724217.0,-322523677.0,121289094.0,128428141.0
Net Income From Continuing And Discontinued Operation,204724217.0,-322523677.0,121289094.0,128428141.0
Diluted Average Shares,,114777109.0,110262813.0,111676644.0
Basic Average Shares,,114777109.0,110262813.0,111676644.0
Diluted EPS,,-2.81,1.1,1.15
Basic EPS,,-2.81,1.1,1.15
Diluted NI Availto Com Stockholders,204724217.0,-322523677.0,121289094.0,128428141.0
Net Income Common Stockholders,204724217.0,-322523677.0,121289094.0,128428141.0
Net Income,204724217.0,-322523677.0,121289094.0,128428141.0
Net Income Including Noncontrolling Interests,204724217.0,-322523677.0,121289094.0,128428141.0
Net Income Continuous Operations,204724217.0,-322523677.0,121289094.0,128428141.0
Pretax Income,204724217.0,-322523677.0,121289094.0,128428141.0
Gain On Sale Of Security,-56580416.0,-82010002.0,24246585.0,-2927796.0
Operating Expense,2178366.0,2161462.0,2710262.0,131742.0
Other Operating Expenses,864073.0,706313.0,1383668.0,-102912.0
Selling General And Administration,1314293.0,1455149.0,1326594.0,234654.0
General And Administrative Expense,1314293.0,1455149.0,1326594.0,234654.0
Total Revenue,206902583.0,-320362215.0,123999356.0,128559883.0
Operating Revenue,206902583.0,-320362215.0,123999356.0,128559883.0
