,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-70812000.0,42551000.0,76319000.0,75061000.0
Repurchase Of Capital Stock,-17506000.0,-36069000.0,-7534000.0,-2745000.0
Repayment Of Debt,-172500000.0,-254000000.0,-186569000.0,-168400000.0
Issuance Of Debt,259100000.0,253000000.0,131000000.0,126776000.0
Issuance Of Capital Stock,,,743000.0,721000.0
Capital Expenditure,-12064000.0,-14554000.0,-10042000.0,-15263000.0
Interest Paid Supplemental Data,11902000.0,3834000.0,3520000.0,5313000.0
Income Tax Paid Supplemental Data,9428000.0,19960000.0,5796000.0,3881000.0
End Cash Position,11416000.0,20328000.0,16285000.0,15923000.0
Beginning Cash Position,20328000.0,16285000.0,15923000.0,6581000.0
Effect Of Exchange Rate Changes,116000.0,-332000.0,-86000.0,-747000.0
Changes In Cash,-9028000.0,4375000.0,448000.0,10089000.0
Financing Cash Flow,66737000.0,-38260000.0,-65871000.0,-44440000.0
Cash Flow From Continuing Financing Activities,66737000.0,-38260000.0,-65871000.0,-44440000.0
Net Other Financing Charges,,-68000.0,-1301000.0,-1227000.0
Proceeds From Stock Option Exercised,1027000.0,1664000.0,915000.0,2324000.0
Cash Dividends Paid,-3384000.0,-2787000.0,-2382000.0,-1168000.0
Common Stock Dividend Paid,-3384000.0,-2787000.0,-2382000.0,-1168000.0
Net Common Stock Issuance,-17506000.0,-36069000.0,-7534000.0,-2745000.0
Common Stock Payments,-17506000.0,-36069000.0,-7534000.0,-2745000.0
Common Stock Issuance,,,743000.0,721000.0
Net Issuance Payments Of Debt,86600000.0,-1000000.0,-55569000.0,-41624000.0
Net Short Term Debt Issuance,86600000.0,-1000000.0,-55569000.0,-41624000.0
Short Term Debt Payments,-172500000.0,-254000000.0,-186569000.0,
Short Term Debt Issuance,259100000.0,253000000.0,131000000.0,
Net Long Term Debt Issuance,,-1000000.0,-55569000.0,-41624000.0
Long Term Debt Payments,,-254000000.0,-186569000.0,-168400000.0
Long Term Debt Issuance,,253000000.0,131000000.0,126776000.0
Investing Cash Flow,-17017000.0,-14470000.0,-20042000.0,-35795000.0
Cash Flow From Continuing Investing Activities,-17017000.0,-14470000.0,-20042000.0,-35795000.0
Net Investment Purchase And Sale,,0.0,0.0,-1190000.0
Net Business Purchase And Sale,-5195000.0,0.0,-10000000.0,-19342000.0
Purchase Of Business,-5195000.0,0.0,-10000000.0,-19342000.0
Net Intangibles Purchase And Sale,-186000.0,-1293000.0,-524000.0,-4014000.0
Purchase Of Intangibles,,,,-4014000.0
Net PPE Purchase And Sale,242000.0,84000.0,0.0,0.0
Sale Of PPE,242000.0,84000.0,0.0,0.0
Capital Expenditure Reported,-11878000.0,-13261000.0,-9518000.0,-11249000.0
Operating Cash Flow,-58748000.0,57105000.0,86361000.0,90324000.0
Cash Flow From Continuing Operating Activities,-58748000.0,57105000.0,86361000.0,90324000.0
Change In Working Capital,-87944000.0,1916000.0,36406000.0,49637000.0
Change In Other Working Capital,-45079000.0,46230000.0,19280000.0,36803000.0
Change In Other Current Liabilities,,,286000.0,18000.0
Change In Payables And Accrued Expense,-109000.0,-655000.0,30646000.0,-9109000.0
Change In Accrued Expense,2178000.0,-2359000.0,21863000.0,-2517000.0
Change In Payable,-2287000.0,1704000.0,8783000.0,-6592000.0
Change In Account Payable,-2287000.0,1704000.0,8783000.0,-8199000.0
Change In Prepaid Assets,1269000.0,-3082000.0,-4581000.0,140000.0
Change In Inventory,-27315000.0,-29220000.0,9357000.0,6683000.0
Change In Receivables,-16710000.0,-11357000.0,-18296000.0,15120000.0
Changes In Account Receivables,-20278000.0,-6447000.0,-24347000.0,15407000.0
Other Non Cash Items,510000.0,967000.0,393000.0,-1288000.0
Stock Based Compensation,6138000.0,5684000.0,6880000.0,6561000.0
Unrealized Gain Loss On Investment Securities,359000.0,732000.0,790000.0,-717000.0
Provisionand Write Offof Assets,1935000.0,1171000.0,649000.0,1740000.0
Deferred Tax,-10218000.0,-6719000.0,-3873000.0,-1123000.0
Deferred Income Tax,-10218000.0,-6719000.0,-3873000.0,-1123000.0
Depreciation Amortization Depletion,23534000.0,25711000.0,26172000.0,19902000.0
Depreciation And Amortization,23534000.0,25711000.0,26172000.0,19902000.0
Amortization Cash Flow,1754000.0,3573000.0,3943000.0,
Amortization Of Intangibles,1754000.0,3573000.0,3943000.0,
Depreciation,21780000.0,22138000.0,22229000.0,
Operating Gains Losses,-581000.0,239000.0,357000.0,370000.0
Earnings Losses From Equity Investments,0.0,0.0,388000.0,125000.0
Net Foreign Currency Exchange Gain Loss,-581000.0,-29000.0,-225000.0,126000.0
Gain Loss On Sale Of PPE,0.0,268000.0,194000.0,119000.0
Net Income From Continuing Operations,7519000.0,27404000.0,18587000.0,15242000.0
