Date,Adj Close,Close,High,Low,Open,Volume
1980-03-18,0.7012355327606201,0.8503400087356567,0.8786849975585938,0.8503400087356567,0.0,3528
1980-03-19,0.7246105074882507,0.8786849975585938,0.9353740215301514,0.8786849975585938,0.0,8820
1980-03-20,0.7246105074882507,0.8786849975585938,0.9070289731025696,0.8786849975585938,0.0,9702
1980-03-21,0.7012355327606201,0.8503400087356567,0.8786849975585938,0.8503400087356567,0.0,12789
1980-03-24,0.7246105074882507,0.8786849975585938,0.8786849975585938,0.8503400087356567,0.0,35280
1980-03-25,0.6778607368469238,0.8219950199127197,0.8786849975585938,0.8219950199127197,0.0,10584
1980-03-26,0.6778607368469238,0.8219950199127197,0.8786849975585938,0.8219950199127197,0.0,56448
1980-03-27,0.654486894607544,0.7936509847640991,0.7936509847640991,0.7936509847640991,0.0,35721
1980-03-28,0.7012355327606201,0.8503400087356567,0.8503400087356567,0.7936509847640991,0.0,20286
1980-03-31,0.7012355327606201,0.8503400087356567,0.8786849975585938,0.8503400087356567,0.0,11025
1980-04-01,0.7246105074882507,0.8786849975585938,0.8786849975585938,0.8786849975585938,0.0,3969
1980-04-02,0.7246105074882507,0.8786849975585938,0.8786849975585938,0.8503400087356567,0.0,8820
1980-04-03,0.7246105074882507,0.8786849975585938,0.9070289731025696,0.8503400087356567,0.0,17199
1980-04-07,0.654486894607544,0.7936509847640991,0.9070289731025696,0.7936509847640991,0.0,54243
1980-04-08,0.6778607368469238,0.8219950199127197,0.8219950199127197,0.7936509847640991,0.0,3528
1980-04-09,0.7012355327606201,0.8503400087356567,0.8503400087356567,0.8219950199127197,0.0,13671
1980-04-10,0.7012355327606201,0.8503400087356567,0.8503400087356567,0.8219950199127197,0.0,22932
1980-04-11,0.7012355327606201,0.8503400087356567,0.8503400087356567,0.8219950199127197,0.0,70560
1980-04-14,0.6778607368469238,0.8219950199127197,0.8503400087356567,0.7653059959411621,0.0,72324
1980-04-15,0.654486894607544,0.7936509847640991,0.8219950199127197,0.7936509847640991,0.0,9261
1980-04-16,0.654486894607544,0.7936509847640991,0.8219950199127197,0.7936509847640991,0.0,14994
1980-04-17,0.6311119198799133,0.7653059959411621,0.8219950199127197,0.7653059959411621,0.0,379260
1980-04-18,0.654486894607544,0.7936509847640991,0.7936509847640991,0.7936509847640991,0.0,13230
