Symbol,Annual Volatility,Sharpe Ratio,Max Drawdown
AESI,0.38554847292369804,0.6102629386446066,-0.5116536912022116
ALXO,0.9368026813361116,-0.3262409735307782,-3.665347918974474
CVBF,0.3750690133733534,0.4955459121458146,-153.24968132567625
DD,0.3096079462752535,0.382400642185671,-63.45653132441667
ATNM,0.9168302954258303,0.09338984950955127,-8.741777777671802
AVTE,0.9947743064154695,0.28187721432856544,-1.51159197650846
AB,0.3458767180682981,0.566811450622763,-124.29595238306229
APYX,0.9150644349199663,0.19515747118846213,-2.5215384043180014
ARCT,0.9226114804097525,0.36549531339444274,-3.4567070134949733
DG,0.28302924580091976,0.4049232597595355,-8.872909328655819
DASH,0.6004841740194546,0.30227816166341215,-1.0909139776742558
AMIX,1.9534761233809614,-0.9968845749309417,-1.1169231052582078
CVM,1.197012591116871,0.33431623650681436,-6.799881599998473
CRVO,2.349553737016961,0.20834648961841906,-1.2849991555555658
AME,0.2851354246100761,0.5662067000815755,-45.519263973789656
AGNCN,0.24733082268313705,0.41522496270798087,-0.6633477852718201
ASTC,1.2066188946852965,0.22481416787412872,-1.2808861111005128
ASTH,5.644637920329112,0.5583925998924587,-10.60106409893903
DATSW,9.664346846223424,1.0582433724076712,-10.254999732598662
ATMV,0.06269561663868714,0.7037977085568009,-0.03808587874664082
CTSO,1.368831932126209,0.41607138067179905,-0.9637795276842093
ASTL,0.4074775939677106,0.13112514369734157,-0.7348016819327777
AFJK,0.04495222091753225,1.1042119121468637,-0.017716565736134005
ASRT,0.8118765180336677,0.27363127892997047,-8.82466634114586
ANTE,0.894219968973943,0.016615992321354522,-1.3414210526566754
AKA,1.0720473086399631,0.017830685004178913,-1.532886567372894
BB,0.6747461675135744,0.3822325133204896,-79.33092456833597
ATAI,0.8324701656460808,-0.3290268108226515,-0.9270990520985245
ALLT,0.4934622279755292,0.18706537010318655,-2.056923132676345
ATYR,0.8147444059304905,-0.15234181979635045,-1.44269408062501
AQU,0.07988981799669094,0.7065757285885461,-0.06969702632777008
ADV,0.5201098267509319,-0.26434639597706416,-1.1913461961689795
AGNCO,0.34312552452221773,0.3467363069834629,-0.6335822874938144
AORT,0.6444880175703229,0.40890172862005747,-12.383410475593722
ALHC,0.663595278808313,0.21706680043685556,-1.20000003513537
CRAI,0.45379987729958826,0.392699381216434,-2.0133416657694294
ABOS,1.0147991736530138,-0.30686289684832363,-0.9270217036610469
BAK,0.5399223220959742,0.31383214242088586,-13.549749260924933
ASRV,0.4665054720987001,0.1971594394921537,-3.6500356277946775
CYTHW,2.244357616354188,0.6858739163720279,-4.362161900711551
BAC,0.37669496041514294,0.3358918174352609,-22.90454111026399
ARMN,0.8037417648469954,-0.02217134912036546,-1.804969035075334
ASO,0.4588284389594436,0.8939327913810831,-2.286220157419017
CSTM,0.5963966092896892,0.22177248040997125,-1.9385964841720937
DBI,0.5949667771834052,0.22943100517324344,-3.8320733077007487
DFLI,1.1735414958121744,-0.3482665943882939,-2.5346939781195577
CSL,0.302559870617936,0.5562702515170755,-385.5136523140387
CTOR,1.58982507117971,0.20807520091893833,-3.9257424236243836
APG,0.33536843992303034,0.9761798755647565,-1.2940593268494778
AMPS,0.6830180993639268,0.047089012139369175,-1.1070395052002833
AIZ,0.3168150409280036,0.5087611838704815,-4.766102847232148
ASMB,0.7396200533606566,0.07539915588120354,-3.1936507931462046
CRBP,1.3151545673130347,0.3570655790475206,-3.4262222210566255
CVU,0.7235362998203216,0.29348908070277224,-1.838632477654349
AKTX,1.4764519078982121,0.047066205678277684,-1.1573947368483792
DAC,0.6756584875402676,0.23875160355367211,-1.9658829346978783
AZO,0.29900662751182777,0.7240852890342974,-72.0382946047015
AURA,0.7273636967811647,0.07016788532148531,-1.181699295521415
AIRTP,0.3040202704799143,0.2155513643969233,-0.4162283487173485
AUDC,0.6103248807999695,0.32311910079239814,-9.093751570530658
ASX,0.4451317508207998,0.3628133615516678,-2.267093564441927
ARGD,0.2105948522681304,0.2798433119304695,-0.7939025247173788
ABCB,0.4427092887072749,0.429765223142666,-12.197956537367084
ASTS,0.9959084848606128,0.6324476828660597,-2.1371543687261885
AMT,0.4547318944007521,0.42299592590354784,-9.519507353653456
CRMD,1.0280808911174935,0.4841315301569597,-3.9430892437556664
CRML,1.1009658393211414,0.2868885613224235,-1.6900130417817558
AXSM,0.9735350490545497,0.6685879053147912,-9.51819194278708
AFL,0.35949813197252656,0.6156890785549004,-468.66454044725646
CRVS,1.0016813678177554,0.3205531928496444,-1.4541754973562102
AYI,0.38943365168389094,0.5682277510228193,-22.696485804328937
BCOW,0.3435363473960783,0.2530300770616075,-0.8134000133661278
AVK,0.22650941786122236,0.3370288036727967,-1.5112932592163753
ARRY,0.8057364457808742,-0.082422032167944,-1.1781771114446886
ADNT,0.607502567507111,0.07952057270686479,-1.6293593498340393
ASM,0.8814796875980785,0.4184979720681307,-2.5999999595539878
AZEK,0.43984240415563897,0.45666697858405797,-1.2061016600010763
BAYAU,0.15321647061907953,0.41322903372428427,-0.10604565236048091
CVCO,0.4275364158731935,0.613415202868526,-13.836280290470649
ANNX,0.891280593592075,0.053971466431198066,-1.9074284757886615
AVNW,0.9038540806012285,0.31332363195494156,-5.462571430206287
ARVN,0.7777678782177491,0.3607726038547307,-5.553052667806264
ATKR,0.49725622083664245,0.5615827915627508,-7.94736967035011
ALT,1.5424469193911792,0.28783141842839965,-1.0261390526847207
CRWS,0.6390491056288596,0.46779971932737724,-10.949572000313228
AIR,0.4412568663648203,0.37100226519313345,-19.53843754454437
CPZ,0.2624075484691636,0.27514059823515674,-0.5186695903324798
AWI,0.3639766973087592,0.4534548345123214,-2.5448176409454604
DHAI,1.5531964124583706,0.29834566187851214,-2.3752064980686107
ALKT,0.4820071961812358,0.12986684491740172,-0.905356657691178
AMTD,1.3396752502674285,-0.14176700187038788,-0.9871795152297029
CRSR,0.5361478229115755,0.02559479794225747,-2.9236199298100605
AIEV,0.9598771069627619,-1.0386926420473035,-1.098090498674391
ADSE,0.5726161358472076,0.43827162638085165,-0.8220424501734124
ATEC,0.7334462597025831,0.1955086447829142,-0.9774801406790675
CRNC,1.1008935524463288,0.3529384416303408,-5.993505707915307
AMTX,1.5687560326946626,0.5633409942346951,-1.496875
ABT,0.25428139025995883,0.6617157015413658,-244.13010686661465
AXON,0.6022851751653,0.7959586606107087,-286.5422718798725
AAPG,0.41795213675561,5.485192486330781,-0.04811593760614796
ARHS,0.6360416020403185,0.31504088193020563,-0.9492419676897043
APLD,1.4539889021347179,0.7706716843571567,-1.642259272312609
CTV,0.9391890989199326,0.08400090368332656,-0.9579000353813177
ACNT,0.5277365996021283,0.3299156326931024,-24.347737304362084
DCI,0.2852473104727278,0.554115862681582,-100.06986425545918
ADI,0.43437498176539874,0.5072971160531533,-116.69669518526041
APPS,1.1680973442777796,0.5778803753772824,-42.513634453824565
BATRA,0.3094666160106429,0.4462982341161493,-0.900277046363262
CUBWU,0.11411139780342386,-0.003184822930442421,-0.04858999252319318
CRBG,0.32078357594784584,0.9695620926022375,-0.41057651920484295
ANL,1.0397521528546672,-0.8193006069629251,-0.9885496022741413
AITR,0.01803857690064808,2.6552932338146253,-0.004926127351136067
ANEB,1.0162819848694657,0.08684914539213255,-1.1290779552303354
AVA,0.266786856807598,0.3176170896017284,-12.424411148404662
ACP,0.198008197015597,0.2523201051763734,-0.8258722015893135
CRS,0.3737668004465936,0.4302916695701475,-48.83378252828196
AAON,0.4857109890351708,0.696098379716329,-458.6068183488437
BDCZ,0.21553843655775273,0.4414010700693862,-0.7755290368120515
ANSS,0.4124888194134978,0.585064608280812,-70.29666646321638
DAL,0.5114903559650164,0.38061943906067297,-2.3114028986917488
AMCR,0.246735580485026,0.3194116292240222,-0.9367590178371443
AMUB,0.2950631840230347,0.44961516939665475,-1.0663888432571516
CTNM,0.7035593248581482,-0.6799778942522272,-0.8747541083664199
ALCY,0.10867170955342742,0.48610727981971535,-0.12843141608951436
ACCD,0.9385622714046838,0.08810545414117982,-1.9047137936752319
AISP,1.3834395214444977,0.3603543157916434,-1.1573472632875745
BBLG,1.530506754959,-0.6793933901633531,-1.1905796659057557
AGL,0.7137019646446201,-0.45879023795751744,-1.3893333315849299
ATMCU,0.08620613698706328,0.6723699016489488,-0.08902073680446243
CRDL,0.9026697917292004,0.23951322405469208,-1.5202648760873936
AQUNU,0.20507263833099876,0.36198602920381723,-0.14670651159656467
AMPG,1.1284135113799976,0.2405824057444392,-1.8835869951577178
ACXP,0.9158913401388034,-0.20819879420802517,-0.9104167182476114
CTO,0.4200822603282372,0.34158503056736894,-12.829381184603534
ATGE,0.42340185335148356,0.5111456020245961,-48.81164551258199
CUK,0.44711897715449483,0.2962679358507692,-6.62595617517963
ABBV,0.2635112315091508,0.7845592080592227,-1.9176221053768319
CPSS,0.8339828036383641,0.4420824589799564,-6.878048780487763
AIMAU,0.178267677101787,0.42375180496902737,-0.1486973266921412
AIFU,0.6128878759189726,-0.0732086856698394,-1.560980083337534
AEYE,1.3972738491320396,0.5521530530397025,-1.1579999446868863
ATLO,0.41590278016628834,0.2688921837150596,-2.10471901664107
DAY,0.44653897823874095,0.4520319384107576,-2.826671257968887
AVAH,0.7877917008651348,0.0681004291297558,-1.0593235582954315
ACMR,0.8444942013656711,0.8002196196847515,-20.181815860327205
CRGY,0.4773263300714395,0.22951986566261928,-0.5541384715291554
AFRI,0.3337538245664048,0.09017183198159467,-0.42463055219342283
ARCO,0.4349744474789591,0.058501151267840446,-1.22728515588996
DADA,1.003531960783954,0.009684905321986577,-3.3476471059462605
BACQ,0.01366365908050689,2.6622912346225656,-0.0010142220314444117
CTKB,0.6667967666689532,-0.19972866565256506,-1.3290574453400488
CWK,0.47753427008201854,0.10651764994522635,-0.8954178594879378
APWC,0.9795858451186247,0.4198194847822864,-2.819387172670517
ACN,0.29650004567945226,0.6297881598276441,-14.80785712218044
APO,0.35636604991737997,0.7853969508060795,-4.214684707573787
ANET,0.4410151921674777,0.9516017873169792,-8.556522859262095
BCSF,0.3214906111219199,0.45292709324652464,-0.7544463469940939
CUTR,0.6369786975841154,0.04766156162452875,-5.100566441264327
APT,0.725022200707651,0.4262824936084789,-26.535384544959427
ASTE,0.5236614410645926,0.3686168222229511,-17.75783479582011
AMGN,0.37738028681517066,0.6216537673440954,-358.2848937673507
ARES,0.3375828474734337,0.9091734546271435,-2.622145425737121
CYCC,1.0256357532392306,-0.24618879457340748,-1.0968206257454856
ACVA,0.5745621141865782,0.10733297952392054,-1.0230000336964928
CVGI,0.729787679430907,0.20674813769769806,-1.7559701993314571
ACA,0.4041594496857949,0.6930460560407791,-0.8716829109381343
APLS,0.713294113984825,0.4936537909917244,-4.975714138575945
CVNA,1.0336995855273972,0.8892368933291017,-34.01856922028231
ATLC,0.7314851680689511,0.43795194355145317,-5.421862920710511
APOG,0.4608167235731245,0.46864178657269484,-356.65571771187524
ATAT,0.6663898844316446,0.8167183366394306,-1.0217228859306418
AFMD,1.1365447206235875,0.047194885750750065,-3.4112656731158433
AVAV,0.46121689000923227,0.4486597685183602,-3.5213391215646013
ACET,0.9486730195518325,-0.13138383647381502,-1.2770882506334333
AFGD,0.1557444422119658,0.10670717640656963,-0.3224840317066958
AMX,0.33249859588459924,0.3637077850770119,-6.329771549406495
ARBE,0.7721097751464437,-0.028355898928188298,-1.370984512130836
APGE,0.7166084112239632,0.9070370804391156,-1.607211795484536
AIO,0.2774274586789601,0.6796094208963954,-0.6614024659401754
CSTE,0.4650682541521075,0.07442847494609929,-6.298040236338996
CRBD,0.1217781573966737,-1.3733670787884158,-0.06523437700816448
AUBN,0.37876939405888604,0.34267588673326,-12.885257492791112
ASG,0.2300328624230542,0.3435853411810985,-6.6946011383182595
CSPI,0.5830634688616589,0.3625187980960693,-8.628295830922141
BAFN,0.4267724936650155,0.2790396522294564,-1.4984431798087883
ABP,0.7379104084147976,-0.6388570450711295,-1.153125028240102
ACIW,0.5005974332739337,0.422554170517184,-7.676711024797887
BANC,0.4290088668750122,0.2709548751699446,-1.8472961309220393
CSGS,0.46038493752123477,0.35924127827634633,-5.935225653483761
AN,0.49891923195081933,0.4593192260883065,-19.10943021068111
AXP,0.34728568409851,0.4477973351048459,-51.56826641291562
ARIS,0.5974292298164653,0.6761066959277997,-1.1922950582823324
ACT,0.2544647046568993,0.9219212635535599,-0.34043028245548057
AVDX,0.5707928878987741,-0.19018209375551162,-0.8393590673895885
ALGN,0.5974587455809264,0.47041916318432225,-41.136294894748474
ARE,0.29856454785825637,0.4190784306211588,-14.084877825725062
APH,0.3553808657264323,0.6836371585282764,-96.92100696805795
ASBA,0.27533139474545687,0.34661191104849254,-0.22707424339814664
CSAN,0.42909940487537934,-0.40963910254390445,-1.03026851793775
ATCOL,0.10680715335181235,0.4473089566507743,-0.10506986298506349
ABR,0.5193319969715187,0.35623341818283616,-2.069503684676641
AVT,0.3674627583823455,0.3539682348705578,-22.114094340857303
CVGW,0.41190018143263074,0.3566359463013561,-17.352781111635903
BAER,1.0390847528624099,0.06563362938091342,-2.0809425682878673
ARBK,1.3103661092989527,-0.17148029721697108,-1.2154818684254638
BATL,1.2163912494908775,0.14211963672779068,-1.318666672706606
AGNC,0.2680084838464072,0.48224738499415737,-3.4619096309579813
AEO,0.5396388247064186,0.46381576812288144,-53.049973430604524
AVDL,0.8915633224069167,0.39792457025016337,-3.5557445465250113
AIP,0.7894376293704328,0.13167610689247325,-1.3178294936939738
CWD,0.7838188008489915,-1.200961675764157,-0.7622857264110019
APD,0.2807511663980082,0.5259679560114401,-63.4479575480633
CZNC,0.36560445531742797,0.3117873381968952,-2.849765650992037
AEMD,1.559133691340668,0.3085147522853132,-1.1249956666668262
BCYC,0.7363380181606864,0.3368733634034156,-3.751724012941618
CXW,0.5101470522125316,0.25501673951303955,-1.6756032379810994
ACRE,0.3914670331853175,0.19821595160902936,-1.330853086499036
AEHR,0.860771096824345,0.3881823054477923,-2.9013332366943327
CWBC,0.4867669888691882,0.34051319793161966,-3.141278947972382
CSBR,1.1524513998663977,0.5557674370531156,-3.2944446350321375
AZN,0.2617075166990937,0.5468029538296352,-14.663263536329794
DDI,0.5872360788865809,0.016062257288427924,-0.5747062368376143
AKAM,0.627217675474073,0.2542645233687324,-1.8756830404205707
ABM,0.30104309838429727,0.49142680914911424,-59.17849038441155
BCLI,1.104099947185244,0.3307549355142323,-6.754858387841113
ADSK,0.45525396669536566,0.5674627350891548,-400.5153632764057
DHX,0.5891640652013214,0.14048703074430752,-1.3886178584429472
ADTN,0.49563792054899786,0.3045299640624981,-9.12157912104228
DATS,2.4496333355383264,0.38664060988259924,-3.94338648545576
AGYS,0.5119633347816823,0.41282176859676706,-38.28072007604132
DECK,0.6116963989470287,0.5424698983489542,-43.41362023544181
AMAL,0.4149836022755408,0.5116599998102147,-0.8602668704991966
ASPCU,0.030541654433623704,1.4958710156049184,-0.008008000554448502
CZWI,0.34542671091100136,0.22600099771019838,-1.4621691593994022
ALDF,0.019644697043010296,2.267888137784834,-0.004033474094139233
AGMH,0.952524498673359,0.0830195897991352,-4.944222146129451
DGZ,0.19205189477973295,-0.2997576271382906,-1.019262325869427
ATCH,1.1601466576488415,-0.6414877541163472,-1.172331021181011
ATLCL,0.22818644340350752,0.2853776259781717,-0.19924633159903926
ARKO,0.481443395216197,0.0663307714793218,-1.2638113208039234
CYTH,1.8267908330679001,0.7283675576286828,-1.2480542373657226
BCTX,4.375615913660322,0.30719498471052537,-0.9976335416339122
AM,0.423585741352616,0.30892734097589153,-0.9053305047201973
CRF,0.2643844198410175,0.34569448917798495,-6.114229852107218
DDD,0.8046911869792153,0.36675149445716226,-15.279191624034409
AIM,1.0039013026763013,0.12541568814653545,-6.499903581266808
ALLY,0.37825195451997634,0.3142921524976276,-1.40479548738877
BDMD,3.6126677755050967,0.41065552460082405,-1.1343589440370196
APAM,0.32902622460253217,0.4267044040365622,-1.3966773156932861
CRTO,0.5069606723396864,0.2766032017729927,-1.4873973199889146
BANFP,0.2754444358845281,0.32753540536226117,-0.6276374541837764
ARQQ,1.3262808074603372,0.13745502897555034,-3.9487916668256173
ASH,0.3049613628755211,0.36461244108501806,-21.77378955073508
CYRX,1.2989776926757877,0.36218554757080074,-1.019373300711314
DDS,0.4641742830820019,0.5521733723217409,-461.6219699329405
AUB,0.448193059827665,0.3720982722038485,-5.239700259961561
BBNX,0.4264408010649518,-1.397402227017434,-0.006719859344850865
ARAY,0.5976871770310558,0.04833895853126147,-0.9299145030160234
AMG,0.4099283880876747,0.39257018095477153,-10.468954882112886
ALFUU,0.05557573784795641,0.4757975879745579,-0.02139860289097628
AMCX,0.4648977456444278,0.010198660909338476,-2.249643317635207
CTCX,1.3366481637685863,-0.2423877564314835,-1.1066666673391305
BEAM,0.8101426477869075,0.45749512518402546,-5.621241554409531
DCBO,0.5208087960610794,0.16105973202379276,-1.3660874782390087
CTSH,0.4686569950815093,0.7035626771552042,-207.44675604617794
AHG,1.8156111429048527,0.373062587451576,-1.2661710444250338
ADCT,0.9429242717769698,-0.24254915567333077,-1.6243416902288128
AACT,0.01953189796434969,2.2430966745362846,-0.006930757015312983
AITRU,0.0750593220971601,0.6748197352501157,-0.052114034316146585
ARM,0.8198022497994526,1.2369921901925567,-1.3065022284111358
ANAB,0.7526963094698607,0.3536136934015057,-6.7524243074763355
APEI,0.5416962397907656,0.21558173807338651,-1.3783132641387101
BCE,0.22364376781337067,0.5396852893045013,-100.53608178294725
ACCO,0.6041755881965931,0.15345992944359893,-1.0463350089228236
ACR,0.5964863532772976,0.24798792750544704,-1.5448373258032329
CVE,0.4520469856708618,0.1876068739594035,-1.6027908535349895
AFB,0.13956596441602212,0.3074970145773343,-1.1272443194045878
AKR,0.31207357656796353,0.3115446370761318,-5.292351727923823
ANTX,1.167019271878494,-0.09348838925130638,-1.3855657176780518
APPF,0.4441797034406097,0.852732570531577,-7.449635518897334
ACTU,0.8280378841098106,0.2985531607849374,-0.33846997280725266
CXDO,0.7098105156212294,0.4899691592840537,-3.5703247713322606
AEE,0.2154369243978145,0.4202099200497434,-2.0687427852295297
BAOS,2.5829015040779058,0.44455870736061653,-0.9751866104379966
AAPL,0.44075596412147533,0.6020941929912252,-590.933575624997
AXIL,0.9567534300392294,-0.2864736348413586,-0.7600000169542095
AER,0.5082963931282481,0.38509600537321437,-2.095594807277844
ARLP,0.42280088536925386,0.5320477261430812,-27.63464926066321
BDJ,0.21188376621180988,0.34351968678086964,-1.122069541777706
ALCYU,0.14793658263739887,0.32816142909825874,-0.12795277660028637
CREG,1.339526764990309,0.3248428691471304,-1.390070754683238
ATR,0.26503318858010994,0.5457957379447016,-18.528649341395816
ABEO,1.0979782557753197,0.2452586004293773,-1.7708325853131561
AR,0.5899758207096104,0.22175194674019158,-1.252157684816895
ABLLL,0.344446351064155,0.5175374658139203,-0.38887618841264815
AQNB,0.2029223911202634,0.3670720357459618,-0.5089076162985615
ADTX,2.635130214728656,-0.6091792601812352,-1.670329423076913
DC,0.6251500944109061,-0.026621706436068933,-0.5970425121932815
ASND,0.5178871603995806,0.5702772892713444,-5.6399997711181555
ATMU,0.3186199118704833,1.318664663309704,-0.2847254154107124
AWK,0.23183068970468265,0.6340992500125571,-4.751049262802214
CTBI,0.3359446670115458,0.4359629524189073,-12.928024185893754
ABG,0.5122966656442869,0.4955039793884178,-6.3082982339777764
AWR,0.25586441378434216,0.458476747330944,-60.04694044982209
AGEN,0.8370710594021754,0.048567904439621376,-1.1955267260699514
AGNCM,0.29135945141339525,0.378772868850049,-0.6243039792760872
AMPGW,3.0154066223331615,1.055584265874044,-2.348878903629767
ACLX,0.6762919815166758,0.9716384794009933,-2.443946081906083
BCML,0.3153856717485592,0.27765110149555094,-1.3841665069769438
ARQ,0.7101866174947041,0.38031026290505787,-6.433876240034451
AROC,0.5587650089148507,0.21964152235656154,-1.1015570256326612
ALLK,1.060963931268267,0.0023775449368851924,-4.377175663537617
APP,0.7574097229923038,0.9776217547283941,-1.73032784071125
AYRO,0.995054742862707,-0.27029863022296535,-1.075949100380609
AYTU,3.7961109184306596,0.3760087009814568,-3.1562495463907836
AAOI,0.843426554804048,0.5115405281281966,-9.71386107968391
CTRI,0.5655392293837932,0.06582580486433075,-0.5160493581025982
ARTL,0.9824137910667836,-0.270973815695193,-0.9872075724271504
ALTR,0.40701835930965374,0.8080922556492532,-2.1183231020128055
CUB,0.015332807929814202,1.6310013952514981,-0.0030060809640863884
BANF,0.34890531971558664,0.5508826028659799,-48.93134237961311
AZI,1.747515539536328,-1.004146302802415,-0.813793061065902
ACAD,0.8778570822603329,0.430154276831613,-6.655067909617346
CRVL,0.42180334446092976,0.5944681138084769,-71.88926384808413
AZTR,2.3258779667965186,-0.5459091570630257,-1.094392194792479
AMBO,1.621459506242522,0.3249056101343758,-1.7289829573705089
CRGX,1.0380793050324577,-0.3418492597772801,-1.9552541991411625
AEVA,0.8177653654776326,-0.22378192830138297,-1.9839593916375038
CRK,0.7855407850595706,0.3321330534364827,-7.175653826411519
AVPT,0.4477748201575516,0.48782086438855693,-1.366053293818581
DGII,0.5449699199646963,0.3743032196881872,-7.895172415108503
CTRA,0.39208412017354005,0.41751316947938666,-22.333694567210003
BCBP,0.36424798749306697,0.27259177698784215,-2.1399022104891228
CVAC,0.7752812735174314,-0.5065596840631514,-1.73523328530043
ASUR,0.8034805398323486,0.30761599242219867,-2.1812765897072683
APVO,1.2555215047136494,-0.44357419443042223,-0.9837287583082088
ATER,4.86222803878644,0.3878874835848367,-5.168156973439181
ALNY,0.5806043631557037,0.566388108596132,-14.884881458018462
AEP,0.20792591877067002,0.4130880249987444,-30.98485723866586
CPSH,1.230902178461685,0.555245824689323,-27.29599939982094
AUPH,0.7618299783351035,0.4590546104327281,-7.766756447560615
ATHM,0.5154248863956113,0.2557960680322009,-4.060340377196637
AIZN,0.19223287613398501,-0.004151177559038373,-0.3052543537220357
ACHL,0.6773052134831963,-0.6186974500687189,-1.0725000388920305
AGD,0.26847471958398905,0.20349029943180183,-1.0350523766019484
ALV,0.34045118192199264,0.3432653930566002,-4.492256482031451
AEFC,0.2993473284574035,0.1503265772031059,-0.5964160753237004
AIRG,0.6496193211638517,0.2789242519699701,-3.1716866798472756
ARCB,0.5135424043831558,0.3668419202019573,-5.975266203258135
ALG,0.37307260946978527,0.42414141371273645,-8.017048836533892
DHY,0.23841558854396902,0.31250119949652844,-1.3715960225067565
ACGLO,0.16418147209127826,0.2501020351871518,-0.4411049194045118
AIRE,2.407449838830023,-0.3830428007464146,-0.5998900014162063
AC,0.3968341919563824,0.2689678366492648,-1.381013485049356
DE,0.315751442750906,0.519315961858754,-212.20074926017833
AXGN,1.2551379471916468,0.6056816399320142,-16.062817125417183
DAKT,0.5612882579683972,0.44471519688815075,-31.92616530517783
AAT,0.28484690372755095,0.2437764495441424,-1.8229590824009343
CTAS,0.30070397784199276,0.7233973471340414,-422.5027362458677
AX,0.43242505487851746,0.5678164395944677,-10.437500062088144
ALEC,0.7991720728641182,-0.0819973781524894,-2.322392850297459
API,1.0003123452864813,0.012542011644785165,-2.2193616882283664
AMZN,0.5582738654119231,0.7662884098529624,-1211.5767062190291
CTRN,0.5727815916229635,0.31209342784471084,-6.519373427918837
AMBA,0.5599927841104156,0.6315600302598448,-29.120065401981613
CRIS,3.4932028931809707,0.24301741353961906,-0.9777945946358345
CTHR,0.7659543977592574,0.15607759077522504,-2.181854985515809
ACU,0.4292408886978368,0.29831831620399074,-5.06328692125762
AMD,0.5905776706046603,0.4132926236712666,-34.9591769188949
ARCC,0.3251809761691627,0.5145274490388515,-3.7030161897061897
ATGL,2.2110112811951343,1.3608286330027801,-6.744459971814672
ABVX,0.4553324780053587,-0.2257200720865208,-1.2395061686242115
AMPX,1.3751154234367555,0.3439189158267884,-1.4731324457689665
AGS,0.7689251589817889,0.305052357629015,-1.6396826237407578
ALAB,0.9263248509844334,1.0016432270390958,-0.9766171848212757
BABA,0.4145077253084113,0.2202578619305948,-2.825564506071851
AHH,0.31327066752029886,0.26824746097620583,-1.5312063281376709
AGI,0.5819216828260408,0.5491434888175133,-24.75740488570663
AVNT,0.4865179979505988,0.35841785958089895,-3.601604976625084
CSIQ,0.7300131529034887,0.31842440215862816,-3.6100796925172256
CWAN,0.41588196475015127,0.2736334522775044,-0.5640619112829397
CURR,3.187599365218347,0.15323891633199827,-0.6798941989164069
ALAR,1.0504075045055032,-0.3057170156000711,-1.0627481234481277
CXE,0.18162662466888008,0.25195735456521823,-1.9888792106935758
ARTNA,0.2902648003925916,0.4423071727914795,-18.297369925028455
BBY,0.5023502717693714,0.5727527438186274,-643.2252067336415
ANRO,1.0725918920125872,-0.8866707972808925,-0.7224770566949779
CX,0.45416818129040465,0.2094982047508482,-4.437609985084859
CTM,1.6932378696815273,0.5954186806771922,-1.3102040149363567
CZR,0.5883267318372222,0.6279612409429256,-20.67135981861376
AKBA,0.8453488954432327,0.19781369825344616,-1.2202531284942908
AVB,0.2809960397162861,0.5045902325717885,-13.088396833819504
BACQU,0.02250023821993026,2.1775950585964003,-0.00300598540553354
ATMC,0.07158796830187941,0.8225511957821662,-0.07440476246792027
BAH,0.27223651421791695,0.8275837406027275,-7.566743596614884
DDOG,0.5965013618851739,0.7067556871658365,-3.7031810036315025
ATEX,0.49654965175395355,0.14721682303304823,-0.9058537366913554
AVXL,0.9015480327729177,0.4319684125585576,-3.09101956467543
DAWN,0.9107797069585164,0.1387069705571324,-0.9371042543535091
ARR,0.2984938776316696,-0.025288214651970578,-1.1343160924035394
ALF,0.023025105264815424,1.0185494176571708,-0.007999992370606002
AFGB,0.14973216594567323,0.3575152326952702,-0.29852218294187094
AVTR,0.4059656046011358,0.2719133497479463,-1.7430239434761428
AVBP,0.5379849055266013,0.7407247765224912,-0.5635359772321396
BDRX,1.7812423450052952,-0.3176262726225607,-1.0095538542993698
CSWC,0.31600957192254403,0.52260852434912,-89.39928114175711
AP,0.45197560354630006,0.19569173764558778,-17.139110958699515
CVKD,1.0653949115904406,-0.009459528036750934,-0.7168367456168449
AERT,0.8089111085847204,-0.6474191379475834,-1.0677254218298773
AMPH,0.4168988937506854,0.4529555762803272,-3.259740291910061
AFRM,1.0218409895926421,0.3823092992241462,-1.3886375590292361
AVNS,0.38887724906087434,-0.048401491104814585,-1.4452830620531831
ALGT,0.4708947115659072,0.3819125541023218,-10.489702123773256
DBL,0.1470518892112741,0.32759620850277354,-0.43403410997962455
CRSP,0.6444231294684283,0.49884506876173274,-12.315638295812645
AIFF,1.7123757187398063,0.6706057576777262,-67.41529260152281
BAM,0.28109508128997207,1.1489995882645405,-0.23180864932549694
ATLN,1.7757629589326056,-0.018181995177319582,-0.9051724529227574
BCRX,0.8341604380016355,0.42910556367405106,-5.179999999999963
CVRX,0.8956630980032166,0.2956216817999975,-1.0172611760973738
ADX,0.19363841178284086,0.5108672086147062,-15.69734322812431
ADUR,3.4114964447912484,1.626820996977706,-0.7865246492266578
ALTO,1.041715246588109,0.1737992319515634,-4.135396232574525
ASR,0.348790427855891,0.5831007958633293,-17.170035509462497
ACB,1.0148453018976265,0.23113063759930338,-18.64619259149281
AUUD,1.6303765474992413,-0.22248689376811603,-2.4761337791398246
AMPL,0.65781975858577,-0.3037891958987822,-1.4271432263836081
AQN,0.27160343480439786,0.275373061928906,-4.494408472088374
CTOS,0.5504333111005861,0.08995629026395642,-0.8771573370858081
ABTS,1.2321460365712649,0.2192104258723559,-1.8456571425710402
AXR,0.5571392035402133,0.3467597031069509,-58.546346705649505
BECN,0.417131695624404,0.46955550830631027,-5.094357614240456
ANIX,1.0120492660111344,0.4277181120128183,-11.596200706631553
DFIN,0.4750257066724557,0.46364677532379084,-1.0237154308127758
DFS,0.44034371476078055,0.4860924364007759,-2.77472987830256
